place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email
https://www.google.com/maps/place/Dolce+Vita+-+Luxury+Real+Estate/data=!4m7!3m6!1s0x48760f12e6ed6069:0xe289f5530bcd65cb!8m2!3d51.5099656!4d-0.1452991!16s%2Fg%2F11clvxlr40!19sChIJaWDt5hIPdkgRy2XNC1P1ieI?authuser=0&hl=en&rclk=1,Dolce Vita - Luxury Real Estate,4.8,(88),Real estate agency,"Berkeley Square House, Berkeley Square",+44 20 8870 5665,https://dolcevita.vip/,
https://www.google.com/maps/place/Real+Estate+Agents+London/data=!4m7!3m6!1s0x47d8a7fd0c41f68d:0x3d1a5fb051bac5a0!8m2!3d51.5165581!4d0.0092686!16s%2Fg%2F11c74kmn79!19sChIJjfZBDP2n2EcRoMW6UbBfGj0?authuser=0&hl=en&rclk=1,Real Estate Agents London,4.8,(399),Real estate agent,·,+44 20 7055 0441,https://realestateagentslondon.co.uk/,
https://www.google.com/maps/place/AZ+Real+Estate/data=!4m7!3m6!1s0x4876052c88ce430f:0xc314256ae33a1ab3!8m2!3d51.5151896!4d-0.1488882!16s%2Fg%2F11dxb0s4rz!19sChIJD0POiCwFdkgRsxo642olFMM?authuser=0&hl=en&rclk=1,AZ Real Estate,5.0,(49),Real estate consultant,7 Marylebone Ln,+44 20 3871 4074,https://www.azrealestate.uk/,welcome@azrealestate.uk
https://www.google.com/maps/place/Luxury+London+Realty/data=!4m7!3m6!1s0x4876053327b1d5f1:0x5c84f8b6a1079f81!8m2!3d51.5141244!4d-0.1558204!16s%2Fg%2F11j7z556h2!19sChIJ8dWxJzMFdkgRgZ8Hobb4hFw?authuser=0&hl=en&rclk=1,Luxury London Realty,5.0,(14),Real estate agency,"Portman house, marble arch, 2 Portman St",+44 808 296 0330,http://londonapart.com/,
https://www.google.com/maps/place/Properly+-+Estate+and+Letting+Agents+in+Westminster/data=!4m7!3m6!1s0x487605a81dd094c5:0x4153e4907c29c6aa!8m2!3d51.4988881!4d-0.1415974!16s%2Fg%2F11fs33qy78!19sChIJxZTQHagFdkgRqsYpfJDkU0E?authuser=0&hl=en&rclk=1,Properly - Estate and Letting Agents in Westminster,5.0,(139),Real estate agency,13 Palace St,+44 20 7459 4400,https://www.properly.space/?utm_source=localmaps&utm_medium=gbp&utm_campaign=westminster,
https://www.google.com/maps/place/Unique+Property+Company/data=!4m7!3m6!1s0x487604d642e39d9b:0x1df6906491b7254a!8m2!3d51.5140648!4d-0.1368386!16s%2Fg%2F11c31rpfb4!19sChIJm53jQtYEdkgRSiW3kWSQ9h0?authuser=0&hl=en&rclk=1,Unique Property Company,4.9,(120),Real estate agency,·,,http://uniquepropertycompany.co.uk/,
https://www.google.com/maps/place/UK+Property+Agents/data=!4m7!3m6!1s0x48761085c483af49:0x7877f64045d18e1d!8m2!3d51.5629299!4d-0.1991755!16s%2Fg%2F1tf1b6z6!19sChIJSa-DxIUQdkgRHY7RRUD2d3g?authuser=0&hl=en&rclk=1,UK Property Agents,4.2,(43),Real estate agent,342 Cricklewood Ln,+44 20 8455 5566,http://www.myukpa.com/,info@myukpa.com
https://www.google.com/maps/place/London+Realty+International/data=!4m7!3m6!1s0x48761bfe94c7744b:0xf0761f3541e2eb8a!8m2!3d51.5185048!4d-0.142214!16s%2Fg%2F11fy5dtbf2!19sChIJS3THlP4bdkgRiuviQTUfdvA?authuser=0&hl=en&rclk=1,London Realty International,4.9,(9),Real estate agency,"First Floor, 85 Great Portland St",+44 20 8088 0962,https://www.londonrealtyinternational.com/,
https://www.google.com/maps/place/Greater+London+Properties+%28GLP%29+-+Soho+Estate+Agents/data=!4m7!3m6!1s0x487604d4ee9d32bf:0xa45ef3d75aa3c722!8m2!3d51.5131625!4d-0.1369223!16s%2Fg%2F1tgc8_9r!19sChIJvzKd7tQEdkgRIsejWtfzXqQ?authuser=0&hl=en&rclk=1,Greater London Properties (GLP) - Soho Estate Agents,4.6,(165),Real estate agency,49 Broadwick St,+44 20 7734 4062,https://www.greaterlondonproperties.co.uk/?utm_source=google&utm_medium=referal&utm_campaign=soho&utm_term=soho&utm_content=soho,
https://www.google.com/maps/place/Real+Estates/data=!4m7!3m6!1s0x487619da756f22b7:0xcf15162b7e7fb980!8m2!3d51.6302352!4d-0.1778686!16s%2Fg%2F1w0p530l!19sChIJtyJvddoZdkgRgLl_fisWFc8?authuser=0&hl=en&rclk=1,Real Estates,4.9,(63),Real estate agent,32 Totteridge Ln,+44 20 8445 3132,http://www.realestates-wsp.co.uk/,info@realestates-wsp.co.uk; sb@realestates-wsp.co.uk; totteridge@realestates-wsp.co.uk
