place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Central+Carolina+Air+Conditioning/data=!4m7!3m6!1s0x88531bb4fb0d11b1:0x3b59df5e3b3770b8!8m2!3d36.0450612!4d-79.8739384!16s%2Fg%2F11ncc2pl3y!19sChIJsREN-7QbU4gRuHA3O17fWTs?authuser=0&hl=en&rclk=1,Central Carolina Air Conditioning,"(3,535)",4.9,HVAC contractor,"1800-A, Fairfax Rd",+1 336-490-2683,http://www.ccair.com/?utm_campaign=gmb&utm_source=gmb,,,
https://www.google.com/maps/place/Carolina+Comfort+Air+-+Raleigh+Area+%7C+HVAC+Company/data=!4m7!3m6!1s0x89ac6e924b51f69f:0x5b75d268b441026e!8m2!3d35.5854198!4d-78.4028412!16s%2Fg%2F1tfrybs2!19sChIJn_ZRS5JurIkRbgJBtGjSdVs?authuser=0&hl=en&rclk=1,Carolina Comfort Air - Raleigh Area | HVAC Company,"(2,865)",4.8,HVAC contractor,5212 US-70 BUS,+1 919-367-3818,https://www.carolinacomfortair.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Clayton,,https://www.instagram.com/carolinacomfortairofficial/,https://x.com/CCA_HVAC/
https://www.google.com/maps/place/Carolina+Comfort+Air/data=!4m7!3m6!1s0x89ab8239022108df:0x968a61012c9979cc!8m2!3d35.3126065!4d-78.6040045!16s%2Fg%2F1260r7kw8!19sChIJ3wghAjmCq4kRzHmZLAFhipY?authuser=0&hl=en&rclk=1,Carolina Comfort Air,"(1,114)",4.9,HVAC contractor,703 N Clinton Ave,+1 919-367-3818,https://www.carolinacomfortair.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Dunn,,,
"https://www.google.com/maps/place/Carolina,+INC./data=!4m7!3m6!1s0x89ace0dfaf565f9d:0x7ee60b77739fc3b1!8m2!3d35.7634666!4d-78.512048!16s%2Fg%2F1v_sp2rd!19sChIJnV9Wr9_grIkRscOfc3cL5n4?authuser=0&hl=en&rclk=1","Carolina, INC.",(773),4.8,HVAC contractor,360 Spectrum Dr Suite 110,+1 984-733-9001,https://www.carolinaac.com/,,https://www.instagram.com/carolinaairconditioning/,
https://www.google.com/maps/place/Carolina+Air/data=!4m7!3m6!1s0x8854acb0aff02f15:0x6e9b9ba8f6b5d217!8m2!3d35.3447941!4d-79.3908968!16s%2Fg%2F1tk_pz_l!19sChIJFS_wr7CsVIgRF9K19qibm24?authuser=0&hl=en&rclk=1,Carolina Air,"(2,537)",4.8,HVAC contractor,3700 US-15 #501,+1 910-661-4537,https://carolinaair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,,https://www.instagram.com/carolinaair.inc/,
https://www.google.com/maps/place/Carolina+Comfort/data=!4m7!3m6!1s0x88510dc5749ad4b3:0x8211e64f4843947f!8m2!3d36.1290925!4d-81.1014337!16s%2Fg%2F1v1vdx0y!19sChIJs9SadMUNUYgRf5RDSE_mEYI?authuser=0&hl=en&rclk=1,Carolina Comfort,"(1,413)",4.9,HVAC contractor,2628 River Rd Liberty Grove Rd,+1 336-739-6030,https://carolinacomfortservice.com/,,,
https://www.google.com/maps/place/North+Carolina+Heating+%26+Cooling/data=!4m7!3m6!1s0x89ac9374738cff81:0xa7090a677dc6d4ac!8m2!3d35.7120036!4d-78.8517393!16s%2Fg%2F11n5lhszwv!19sChIJgf-Mc3STrIkRrNTGfWcKCac?authuser=0&hl=en&rclk=1,North Carolina Heating & Cooling,(79),4.9,HVAC contractor,1229 Perry Rd #109,+1 919-267-6508,https://nchc.us/,,,
https://www.google.com/maps/place/Carolina+HVAC+Services/data=!4m7!3m6!1s0xae1be76d8c58beb1:0xba0aaa9c603069cd!8m2!3d36.032047!4d-78.77698!16s%2Fg%2F11t5m3n7bm!19sChIJsb5YjG3nG64RzWkwYJyqCro?authuser=0&hl=en&rclk=1,Carolina HVAC Services,(188),5.0,HVAC contractor,,+1 919-370-0690,http://www.carolinahvacservices.com/,,,
https://www.google.com/maps/place/Carolina+Comfort+Air/data=!4m7!3m6!1s0x89aa1fa7d140196d:0x54583fbd619180ac!8m2!3d34.2502079!4d-77.8586436!16s%2Fg%2F11r3dfj9vx!19sChIJbRlA0acfqokRrICRYb0_WFQ?authuser=0&hl=en&rclk=1,Carolina Comfort Air,(950),4.9,HVAC contractor,5811 Market St Unit A,+1 919-367-3818,https://www.carolinacomfortair.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Wilmington,,,
https://www.google.com/maps/place/Air+Carolinas/data=!4m7!3m6!1s0x8856992eaaaaaaab:0x1471ee999f821fe5!8m2!3d35.1186076!4d-80.9152314!16s%2Fg%2F12hk525pn!19sChIJq6qqqi6ZVogR5R-Cn5nucRQ?authuser=0&hl=en&rclk=1,Air Carolinas,(239),4.9,HVAC contractor,428 Crompton St,+1 704-527-9141,https://www.aircarolinas.com/,,https://www.instagram.com/aircarolinas/,https://x.com/aircarolinas/
https://www.google.com/maps/place/Carolina+HVAC+Service+LLC/data=!4m7!3m6!1s0xa5c714d0e047a5ad:0x3c43206b70365464!8m2!3d34.9266905!4d-80.634869!16s%2Fg%2F11vr1vr13f!19sChIJraVH4NAUx6URZFQ2cGsgQzw?authuser=0&hl=en&rclk=1,Carolina HVAC Service LLC,(169),5.0,HVAC contractor,,+1 803-577-0437,http://www.carolinahvacservicellc.net/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,customercare@carolinahvacservicellc.net,,
