place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email
https://www.google.com/maps/place/Best+Paper+Pvt+Ltd+Wholesale/data=!4m7!3m6!1s0x3ae25b0051f1816b:0x8768be72a9196301!8m2!3d6.8655243!4d79.8956509!16s%2Fg%2F11wvfdr9ht!19sChIJa4HxUQBb4joRAWMZqXK-aIc?authuser=0&hl=en&rclk=1,Best Paper Pvt Ltd Wholesale,5.0,(1),Wholesaler,323 High Level Rd,077 347 0710,http://www.stationery.lk/,
https://www.google.com/maps/place/Lanka+Wholesale/data=!4m7!3m6!1s0x3ae2599d79bb54c3:0xc6ebc3520480f311!8m2!3d6.9344817!4d79.8511629!16s%2Fg%2F11k2n9d33f!19sChIJw1S7eZ1Z4joREfOABFLD68Y?authuser=0&hl=en&rclk=1,Lanka Wholesale,,,Wholesaler,"4, Leader Complex, 106, 3 1st Cross St",072 199 9888,,
https://www.google.com/maps/place/HSP+Plastic+Office/data=!4m7!3m6!1s0x3ae25a8ad627d4cd:0x5c23bdb6db9f0ec9!8m2!3d6.8542893!4d79.8973483!16s%2Fg%2F11g873z0gz!19sChIJzdQn1opa4joRyQ6f27a9I1w?authuser=0&hl=en&rclk=1,HSP Plastic Office,4.0,(4),Plastic products wholesaler,87/A Old Kesbewa Road Raththanapitiya,0112 545 355,,
https://www.google.com/maps/place/WUS+Group+-+Experience+Center/data=!4m7!3m6!1s0x3ae25bff2f218d99:0xc7d3b83f7cb461bc!8m2!3d6.8539121!4d79.8865648!16s%2Fg%2F11fghgtv5q!19sChIJmY0hL_9b4joRvGG0fD-408c?authuser=0&hl=en&rclk=1,WUS Group - Experience Center,4.0,(37),Corporate office,·,0117 272 072,http://envelope.lk/,
https://www.google.com/maps/place/V%26A+Fabric+Company/data=!4m7!3m6!1s0x3ae2507d06c742fb:0x2274ce04055d886f!8m2!3d6.8557859!4d79.9281593!16s%2Fg%2F11bymwsc_s!19sChIJ-0LHBn1Q4joRb4hdBQTOdCI?authuser=0&hl=en&rclk=1,V&A Fabric Company,3.9,(7),Fabric wholesaler,"46B, Pamunuwa",0112 088 606,,
https://www.google.com/maps/place/Joher+Trading+Company/data=!4m7!3m6!1s0x3ae25a8b389d2e5f:0x210b83dd409972!8m2!3d6.8529486!4d79.8977184!16s%2Fg%2F11cmccfwls!19sChIJXy6dOIta4joRcplA3YMLIQA?authuser=0&hl=en&rclk=1,Joher Trading Company,4.7,(293),Hardware store,·,077 772 1552,https://www.jtc.lk/,
https://www.google.com/maps/place/%E0%B7%80%E0%B7%93%E0%B6%AF%E0%B7%94%E0%B6%BB%E0%B7%94+%E0%B6%B6%E0%B7%9D%E0%B6%AD%E0%B6%BD%E0%B7%8A+%E0%B6%AD%E0%B7%9C%E0%B6%9C+%E0%B7%83%E0%B6%B4%E0%B6%BA%E0%B6%B1%E0%B7%8A%E0%B6%B1%E0%B7%9D+-+Glass+Bottle+%26+Jar+Suppliers/data=!4m7!3m6!1s0x3ae25bf732924d05:0xdf9a6db0d7ad4865!8m2!3d6.8599835!4d79.8697666!16s%2Fg%2F11n5n48rgd!19sChIJBU2SMvdb4joRZUit17Btmt8?authuser=0&hl=en&rclk=1,වීදුරු බෝතල් තොග සපයන්නෝ - Glass Bottle & Jar Suppliers,4.9,(115),Wholesaler,·,076 462 8080,https://www.glassbottles.lk/,
https://www.google.com/maps/place/AB+Mauri+Lanka+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25adc2449ac4d:0xa10c367e2514ae70!8m2!3d6.8319797!4d79.8798894!16s%2Fg%2F1hhwdhh54!19sChIJTaxJJNxa4joRcK4UJX42DKE?authuser=0&hl=en&rclk=1,AB Mauri Lanka (Pvt) Ltd,4.4,(118),Food products supplier,124 Templers Rd,0114 206 800,http://www.abmauri.lk/,
https://www.google.com/maps/place/Coco+Craze%28Pvt%29.Ltd/data=!4m7!3m6!1s0x3ae24fdaf585dee7:0x705fd6656f26321!8m2!3d6.8415156!4d79.9040049!16s%2Fg%2F11k6rfl5r5!19sChIJ596F9dpP4joRIWPyVmb9BQc?authuser=0&hl=en&rclk=1,Coco Craze(Pvt).Ltd,,,Wholesale market,"No, 197/A, Lake Rd",077 558 8277,,
https://www.google.com/maps/place/Chandima+Trading+Company+%28spices+and+noodles%29/data=!4m7!3m6!1s0x3ae25bc4d3e70c95:0x699e3b300d94064e!8m2!3d6.8144622!4d79.9109017!16s%2Fg%2F11nmqznvlw!19sChIJlQzn08Rb4joRTgaUDTA7nmk?authuser=0&hl=en&rclk=1,Chandima Trading Company (spices and noodles),5.0,(1),Food manufacturer,"5, 12 Duwawatta Rd",071 427 3813,,
