place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/USA+Air+Conditioning+Inc/data=!4m7!3m6!1s0x80c8c3ab081d26c5:0x5d1657eb1cf83c76!8m2!3d36.2393114!4d-115.0960511!16s%2Fg%2F11gvrmxwxk!19sChIJxSYdCKvDyIARdjz4HOtXFl0?authuser=0&hl=en&rclk=1,USA Air Conditioning Inc,4.8,(170),HVAC contractor,4300 N Pecos Rd STE 14,+1 702-619-8637,https://usa-airconditioning.com/,,,
https://www.google.com/maps/place/American+HVAC+Corp+%E2%80%93+Top+HVAC+Contractor+NYC/data=!4m7!3m6!1s0x89c259a11338f375:0x8035ac3479ee89a5!8m2!3d40.7512627!4d-73.9976446!16s%2Fg%2F11tp9tl5yc!19sChIJdfM4E6FZwokRpYnueTSsNYA?authuser=0&hl=en&rclk=1,American HVAC Corp – Top HVAC Contractor NYC,4.8,(116),HVAC contractor,·,+1 347-382-9030,https://americanhvac.nyc/locations/manhattan-ny/,,,
https://www.google.com/maps/place/USA+HVAC+Services/data=!4m7!3m6!1s0x89b7fde5f355b0e5:0x1e9efa04ed632d3a!8m2!3d39.0670375!4d-76.703205!16s%2Fg%2F11jh2hrhnb!19sChIJ5bBV8-X9t4kROi1j7QT6nh4?authuser=0&hl=en&rclk=1,USA HVAC Services,5.0,(179),HVAC contractor,,+1 301-246-2456,https://usahvacservices.com/,,,
https://www.google.com/maps/place/USA+Air+Conditioning+Services+and+Repair/data=!4m7!3m6!1s0x88d9aa142cbe3925:0xe332a61c120eea8c!8m2!3d25.9914414!4d-80.1648433!16s%2Fg%2F1tfqb08b!19sChIJJTm-LBSq2YgRjOoOEhymMuM?authuser=0&hl=en&rclk=1,USA Air Conditioning Services and Repair,4.3,(789),HVAC contractor,580 Ansin Blvd,+1 877-754-2231,https://usaadc.com/,,,
https://www.google.com/maps/place/HVAC+USA/data=!4m7!3m6!1s0x80dc7305ba0c812b:0xe69b224059fd3e3b!8m2!3d33.133759!4d-117.280754!16s%2Fg%2F11nz15835z!19sChIJK4EMugVz3IAROz79WUAim-Y?authuser=0&hl=en&rclk=1,HVAC USA,5.0,(1),Wholesaler,·,+1 877-632-4876,http://www.hvacusa.com/,,,
"https://www.google.com/maps/place/American+HVAC+Corp+-+Brooklyn,+Heating,+Air+Conditioning,+Refrigeration,+Ductless+Mini+Split,+Rooftop,+Commercial+HVAC+NYC/data=!4m7!3m6!1s0x89c25b7428472377:0x904a74d67dbd3e90!8m2!3d40.7003477!4d-73.9874324!16s%2Fg%2F11w9yb399k!19sChIJdyNHKHRbwokRkD69fdZ0SpA?authuser=0&hl=en&rclk=1","American HVAC Corp - Brooklyn, Heating, Air Conditioning, Refrigeration, Ductless Mini Split, Rooftop, Commercial HVAC NYC",5.0,(89),HVAC contractor,77 Sands St 6th Floor,+1 332-232-9300,https://americanhvac.nyc/locations/brooklyn-ny/,,,
https://www.google.com/maps/place/US+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x89e8411e332a71bb:0xbdd9b1a9c5dc6edb!8m2!3d40.9151014!4d-73.0394931!16s%2Fg%2F1tf5r82s!19sChIJu3EqMx5B6IkR227cxamx2b0?authuser=0&hl=en&rclk=1,US Air Conditioning & Heating,4.8,(578),HVAC contractor,600 N Bicycle Path,+1 631-473-0090,http://www.usairnheat.com/,,,
"https://www.google.com/maps/place/American+HVAC+Corp+-+Westchester+County,+New+York/data=!4m7!3m6!1s0x89c2f2431d090227:0x6642d3b46f6e7d9a!8m2!3d40.9186686!4d-73.9027206!16s%2Fg%2F11f043cfm4!19sChIJJwIJHUPywokRmn1ub7TTQmY?authuser=0&hl=en&rclk=1","American HVAC Corp - Westchester County, New York",4.6,(61),HVAC contractor,3 Bayley Ave,+1 929-369-8352,https://americanhvac-westchestercounty.com/,,,
https://www.google.com/maps/place/US+Air+Conditioning+Distributors/data=!4m7!3m6!1s0x80c2b98fbc26a397:0x776a938412161fe3!8m2!3d34.0350679!4d-118.44465!16s%2Fg%2F1v2jd58j!19sChIJl6MmvI-5woAR4x8WEoSTanc?authuser=0&hl=en&rclk=1,US Air Conditioning Distributors,4.3,(38),Heating equipment supplier,·,+1 310-928-6660,https://us-ac.com/,,,
"https://www.google.com/maps/place/American+HVAC+Corp+-+Queens,+Ductless+Mini+Split+Air+Conditioner,+VRF,+Rooftop+Units,+Commercial+HVAC+Repair+Installation+NYC/data=!4m7!3m6!1s0x89c25f16fbdb78e9:0x22a338e4cec443a8!8m2!3d40.7531506!4d-73.9155442!16s%2Fg%2F11w1r8jpll!19sChIJ6Xjb-xZfwokRqEPEzuQ4oyI?authuser=0&hl=en&rclk=1","American HVAC Corp - Queens, Ductless Mini Split Air Conditioner, VRF, Rooftop Units, Commercial HVAC Repair Installation NYC",4.9,(52),HVAC contractor,47-00 Northern Blvd #22,+1 347-862-9594,https://americanhvac.nyc/locations/queens-ny/,,,
