place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email
https://www.google.com/maps/place/Insil/data=!4m7!3m6!1s0x6b12aef31f6bffb1:0x7f2e86842a6f10fd!8m2!3d-33.8391698!4d151.2079567!16s%2Fg%2F11h98w0kcm!19sChIJsf9rH_OuEmsR_RBvKoSGLn8?authuser=0&hl=en&rclk=1,Insil,4.9,(210),Marketing agency,"Level 13, 1303/83 Mount St",+61 2 8074 1656,https://www.insil.com.au/,
https://www.google.com/maps/place/Clearwater+Agency/data=!4m7!3m6!1s0x6ad6435d8bcbaca3:0xaea12393426b5939!8m2!3d-37.8282545!4d144.9966627!16s%2Fg%2F11g2wl7c02!19sChIJo6zLi11D1moROVlrQpMjoa4?authuser=0&hl=en&rclk=1,Clearwater Agency,4.9,(75),Marketing agency,Level 6/19 William St,+61 1300 796 122,https://clearwateragency.com.au/,hello@clearwateragency.com.au
"https://www.google.com/maps/place/NuKind+Digital+-+Digital+Marketing+Agency+Melbourne,+Australia/data=!4m7!3m6!1s0x6ad65d242d73f8c9:0x64deadf8e46725f6!8m2!3d-37.8177615!4d144.9553974!16s%2Fg%2F11j9gmthjp!19sChIJyfhzLSRd1moR9iVn5Pit3mQ?authuser=0&hl=en&rclk=1","NuKind Digital - Digital Marketing Agency Melbourne, Australia",5.0,(45),Marketing agency,·,+61 1300 710 951,https://nukindigital.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,
https://www.google.com/maps/place/Clickbiz+Australia+%E2%80%93+Digital+Marketing+Agency/data=!4m7!3m6!1s0x6b129f511d08850b:0xe660d13a5714ab8!8m2!3d-33.7351498!4d150.9461819!16s%2Fg%2F11c206w09f!19sChIJC4UIHVGfEmsRuEpxpRMNZg4?authuser=0&hl=en&rclk=1,Clickbiz Australia – Digital Marketing Agency,4.7,(59),Internet marketing service,"306, Level 3/20-B Lexington Dr",+61 1800 096 621,http://www.clickbiz.com.au/,info@clickbiz.com.au
https://www.google.com/maps/place/Rocket+Agency/data=!4m7!3m6!1s0x6b12ae2031192005:0xc6b27d9696754f9a!8m2!3d-33.8870809!4d151.2092652!16s%2Fg%2F11c60jdw2n!19sChIJBSAZMSCuEmsRmk91lpZ9ssY?authuser=0&hl=en&rclk=1,Rocket Agency,5.0,(48),Internet marketing service,Level 1/137 Devonshire St,+61 1300 059 620,https://rocketagency.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing&utm_content=ra-sydney,
https://www.google.com/maps/place/Impressive/data=!4m7!3m6!1s0x6ad6428e5ead0981:0x71434b769e24dbb!8m2!3d-37.8436983!4d144.9958548!16s%2Fg%2F11cmtx1d65!19sChIJgQmtXo5C1moRu03iabc0FAc?authuser=0&hl=en&rclk=1,Impressive,4.8,(114),Internet marketing service,Level 4/11-13 Wilson St,+61 1300 191 943,https://impressive.com.au/,
https://www.google.com/maps/place/SearchMax+Melbourne+Digital+Marketing+Agency/data=!4m7!3m6!1s0x6ad643e00886e8e3:0x9f9c0eb9fa98fd04!8m2!3d-37.818369!4d144.957255!16s%2Fg%2F11jfq2qrj9!19sChIJ4-iGCOBD1moRBP2Y-rkOnJ8?authuser=0&hl=en&rclk=1,SearchMax Melbourne Digital Marketing Agency,4.8,(20),Marketing agency,Level 21/567 Collins St,+61 1300 986 744,https://www.searchmax.com.au/,
https://www.google.com/maps/place/Nifty+Marketing+Australia/data=!4m7!3m6!1s0x6b12a54629e77cc3:0x99c6781b99a2ed0e!8m2!3d-33.8465382!4d151.0725533!16s%2Fg%2F11h6symymv!19sChIJw3znKUalEmsRDu2imRt4xpk?authuser=0&hl=en&rclk=1,Nifty Marketing Australia,4.8,(45),Marketing agency,11 Australia Ave,+61 1300 164 389,https://niftymarketing.com.au/,
https://www.google.com/maps/place/Digital+Nomads+HQ/data=!4m7!3m6!1s0x6b9377a0f9033aab:0x57b5beb9204d3fee!8m2!3d-26.6828077!4d153.1187357!16s%2Fg%2F11ghpz72mg!19sChIJqzoD-aB3k2sR7j9NILm-tVc?authuser=0&hl=en&rclk=1,Digital Nomads HQ,4.9,(93),Marketing agency,·,+61 1300 633 100,https://www.digitalnomadshq.com.au/,hello@dnhq.com.au
https://www.google.com/maps/place/Local+Digital/data=!4m7!3m6!1s0x6b12af922705aee9:0x330bc37b3434fbc8!8m2!3d-33.8132657!4d151.0016196!16s%2Fg%2F11b77pspy4!19sChIJ6a4FJ5KvEmsRyPs0NHvDCzM?authuser=0&hl=en&rclk=1,Local Digital,5.0,(69),Internet marketing service,·,+61 1300 896 007,https://www.localdigital.com.au/,
https://www.google.com/maps/place/SIXGUN+-+SEO+%26+Digital+Marketing+Agency/data=!4m7!3m6!1s0x6ad642b3401cd115:0xf3ac833a1f08efd2!8m2!3d-37.8131707!4d144.9987059!16s%2Fg%2F11f15j60tp!19sChIJFdEcQLNC1moR0u8IHzqDrPM?authuser=0&hl=en&rclk=1,SIXGUN - SEO & Digital Marketing Agency,5.0,(95),Marketing agency,·,+61 1300 127 361,https://sixgun.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,
