place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/CMN+Distributors+Lanka+%28PVT%29+LTD/data=!4m7!3m6!1s0x3ae25b83f63e6e33:0xefde1840a4e44d0c!8m2!3d6.8416542!4d79.906722!16s%2Fg%2F11ny2cghqg!19sChIJM24-9oNb4joRDE3kpEAY3u8?authuser=0&hl=en&rclk=1,CMN Distributors Lanka (PVT) LTD,4.0,(6),Tool store,145 Lake Rd,076 359 7171,,,,
https://www.google.com/maps/place/Aaryan+J+Distributors+SriLanka/data=!4m7!3m6!1s0x3ae25b434e24719b:0xf2a4c592692d5b34!8m2!3d6.8816476!4d79.9007979!16s%2Fg%2F11jn3cv1n1!19sChIJm3EkTkNb4joRNFstaZLFpPI?authuser=0&hl=en&rclk=1,Aaryan J Distributors SriLanka,5.0,(4),Distribution service,387 Kotte Rd,077 142 6926,https://aaryanjdistributors.weebly.com/,,,
https://www.google.com/maps/place/NES+Distributors+%28Nescafe+Machines+for+Rent%29/data=!4m7!3m6!1s0x3ae25bf36c0bdc61:0xd3087876b1b9d19d!8m2!3d6.8381345!4d79.9160164!16s%2Fg%2F11f8ht1hy_!19sChIJYdwLbPNb4joRndG5sXZ4CNM?authuser=0&hl=en&rclk=1,NES Distributors (Nescafe Machines for Rent),4.7,(27),Distribution service,29 Ambagahapura Road,070 135 6265,,,,
https://www.google.com/maps/place/Colmed+Distributors/data=!4m7!3m6!1s0x3ae25100366fc721:0xe24c4eef3d71dcf2!8m2!3d6.8576484!4d79.9330768!16s%2Fg%2F11ys01g4xl!19sChIJIcdvNgBR4joR8txxPe9OTOI?authuser=0&hl=en&rclk=1,Colmed Distributors,5.0,(1),Wholesaler,163 Dewala Rd,,,,,
https://www.google.com/maps/place/Chandrasiri+Distributors+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25b1000c89f77:0xe471f9ef389043f5!8m2!3d6.8580508!4d79.9156417!16s%2Fg%2F11j0qwbvlx!19sChIJd5_IABBb4joR9UOQOO_5ceQ?authuser=0&hl=en&rclk=1,Chandrasiri Distributors (Pvt) Ltd,4.3,(15),Distribution service,169/4 Old Kottawa Rd,0112 850 579,http://chandrasiriandsons.com/,,,
https://www.google.com/maps/place/Singha+Holdings+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae24558f103a6c3:0x125d7e319b409889!8m2!3d6.8677001!4d79.8826969!16s%2Fg%2F12hkfhhwt!19sChIJw6YD8VhF4joRiZhAmzF-XRI?authuser=0&hl=en&rclk=1,Singha Holdings (Pvt) Ltd,5.0,(2),Distribution service,"190/5, Peter De Perera Mawatha, Dutugemunu St",0112 890 413,https://singhaholdings.com/,,,
https://www.google.com/maps/place/SNS+Distributors/data=!4m7!3m6!1s0x3ae245bf3742d211:0xddab757b2bb04678!8m2!3d6.8519766!4d79.8941047!16s%2Fg%2F11lm2fb610!19sChIJEdJCN79F4joReEawK3t1q90?authuser=0&hl=en&rclk=1,SNS Distributors,1.0,(1),Distribution service,"275, 14 Colombo Road",076 137 5646,,,,
https://www.google.com/maps/place/SK+Trading+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25b7c20a6a1dd:0xc136bacb7738c3f5!8m2!3d6.8239188!4d79.9143588!16s%2Fg%2F11ghv33qm7!19sChIJ3aGmIHxb4joR9cM4d8u6NsE?authuser=0&hl=en&rclk=1,SK Trading (Pvt) Ltd,5.0,(8),Beer distributor,77,0112 057 798,,,,
https://www.google.com/maps/place/SDPL-+Sasada+Distributors+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25140e0492829:0x56eca673c6d717dc!8m2!3d6.865442!4d79.9270827!16s%2Fg%2F11ftcqrt_d!19sChIJKShJ4EBR4joR3BfXxnOm7FY?authuser=0&hl=en&rclk=1,SDPL- Sasada Distributors (Pvt) Ltd,4.5,(4),Business center,262/5/A Temple Rd,077 393 0555,,,,
https://www.google.com/maps/place/K+G+R+Distributors+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae2501799fc8ed5:0xf930d8a060c6b2f3!8m2!3d6.8268761!4d79.9394622!16s%2Fg%2F11fylr32ll!19sChIJ1Y78mRdQ4joR87LGYKDYMPk?authuser=0&hl=en&rclk=1,K G R Distributors (Pvt) Ltd,4.4,(5),Distribution service,"482/4c Pelanwatta, Gilbert Edirisinghe Mawatha",071 423 2729,,,,
