place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email
https://www.google.com/maps/place/RealtyAssist+Australia/data=!4m7!3m6!1s0x2a32a53ba0015555:0x4acadeeeeac9a23c!8m2!3d-31.9538646!4d115.8524537!16s%2Fg%2F11kv5fbpdh!19sChIJVVUBoDulMioRPKLJ6u7eyko?authuser=0&hl=en&rclk=1,RealtyAssist Australia,4.9,"(1,590)",Financial institution,·,+61 1300 355 729,https://realtyassist.com.au/,service@realtyassist.com.au
https://www.google.com/maps/place/Which+Real+Estate+Agent/data=!4m7!3m6!1s0x6b12ae06ab96c19b:0x91dc273df6814210!8m2!3d-33.8848236!4d151.2263867!16s%2Fg%2F1v75s1j3!19sChIJm8GWqwauEmsREEKB9j0n3JE?authuser=0&hl=en&rclk=1,Which Real Estate Agent,4.9,(70),Real estate agency,Level 1/246 Oxford St,+61 1300 665 557,https://whichrealestateagent.com.au/,hello@wrea.com.au
https://www.google.com/maps/place/Vogue+Real+Estate+Australia/data=!4m7!3m6!1s0x6b0d600f87789611:0x59d8a17920ec0df6!8m2!3d-33.6479542!4d150.9436967!16s%2Fg%2F1tcwlqcf!19sChIJEZZ4hw9gDWsR9g3sIHmh2Fk?authuser=0&hl=en&rclk=1,Vogue Real Estate Australia,4.7,(118),Real estate agency,23 Shoplands Rd,+61 419 237 044,http://www.voguere.com.au/,
https://www.google.com/maps/place/For+Sale+By+Owner/data=!4m7!3m6!1s0x2a32bbedd5f53bdf:0x64ef073523d303e7!8m2!3d-24.412169!4d120.9614838!16s%2Fg%2F11jvmnmr_1!19sChIJ3zv11e27MioR5wPTIzUH72Q?authuser=0&hl=en&rclk=1,For Sale By Owner,4.9,(89),Real estate agency,,+61 1300 114 970,https://www.forsalebyowner.com.au/,
https://www.google.com/maps/place/Pure+Real+Estate+Australia/data=!4m7!3m6!1s0x6ad646fe10e2764d:0x6fd4705e7c267cca!8m2!3d-37.6964974!4d145.0584034!16s%2Fg%2F11b5wfsyt0!19sChIJTXbiEP5G1moRynwmfF5w1G8?authuser=0&hl=en&rclk=1,Pure Real Estate Australia,4.8,(21),Real estate agent,39 Plenty Rd,,,
https://www.google.com/maps/place/AUSTRALIAN+NATIONAL+REAL+ESTATE/data=!4m7!3m6!1s0x6ad66b61caae1519:0x936e2c491a22395a!8m2!3d-37.9087063!4d145.0847952!16s%2Fg%2F11h_scwl38!19sChIJGRWuymFr1moRWjkiGkksbpM?authuser=0&hl=en&rclk=1,AUSTRALIAN NATIONAL REAL ESTATE,5.0,(3),Real estate agent,·,+61 429 115 115,https://www.ausnational.com.au/,
https://www.google.com/maps/place/A-Z+Real+Estate+Agency/data=!4m7!3m6!1s0x6ad643246a95a459:0x8489d62fa708b9ab!8m2!3d-37.82966!4d145.0431396!16s%2Fg%2F11h00km9s4!19sChIJWaSVaiRD1moRq7kIpy_WiYQ?authuser=0&hl=en&rclk=1,A-Z Real Estate Agency,5.0,(108),Real estate agent,"Suite 2, Level 1/205-207 Riversdale Rd",+61 3 9815 1124,https://azrea.com.au/,contact@azrea.com.au
https://www.google.com/maps/place/Metro+Realty/data=!4m7!3m6!1s0x1b48b6f8b5fe401:0xc7948d83c7a9fe54!8m2!3d-33.8677595!4d151.2024435!16s%2Fg%2F1tmxwrf8!19sChIJAeRfi2-LtAERVP6px4ONlMc?authuser=0&hl=en&rclk=1,Metro Realty,4.4,(224),Real estate agency,7 Cuthbert St,+61 2 9260 7100,https://www.metrorealty.com.au/,team@metrorealty.com.au
https://www.google.com/maps/place/AMI+Real+Estate/data=!4m7!3m6!1s0x6ad642cbd736d34f:0xcf23737057c5efef!8m2!3d-37.8108856!4d144.966389!16s%2Fg%2F11h3cbsf3f!19sChIJT9M218tC1moR7-_FV3BzI88?authuser=0&hl=en&rclk=1,AMI Real Estate,4.8,(147),Real estate agent,192A Lonsdale St,+61 3 9663 5731,https://amireal.com.au/,info@amireal.com.au
https://www.google.com/maps/place/eXp+Australia/data=!4m7!3m6!1s0x6b9105d01008666f:0x754aab26daa59a1b!8m2!3d-28.0021038!4d153.4266685!16s%2Fg%2F11h_46jqwr!19sChIJb2YIENAFkWsRG5ql2iarSnU?authuser=0&hl=en&rclk=1,eXp Australia,4.6,(32),Real estate agency,Level 13/50 Cavill Ave,+61 1300 397 777,http://www.expaustralia.com.au/,
https://www.google.com/maps/place/Aus+Property+Professionals/data=!4m7!3m6!1s0x6b12b00b643c7e95:0x48cd27525468d854!8m2!3d-34.0332361!4d151.1022225!16s%2Fg%2F11bvv01qcc!19sChIJlX48ZAuwEmsRVNhoVFInzUg?authuser=0&hl=en&rclk=1,Aus Property Professionals,4.8,(213),Real estate agency,Level 2/29 Kiora Rd,+61 1800 146 837,https://www.auspropertyprofessionals.com.au/,
https://www.google.com/maps/place/Search+Property/data=!4m7!3m6!1s0x6bddf20e4642592d:0x15c4ccc6430f22d6!8m2!3d-33.7865539!4d151.1255739!16s%2Fg%2F11p5sn3tpk!19sChIJLVlCRg7y3WsR1iIPQ8bMxBU?authuser=0&hl=en&rclk=1,Search Property,4.9,(354),Property investment company,Suite 4.01 Level 4/4 Drake Ave,+61 1300 782 692,http://www.searchpropertyau.com.au/,team@searchproperty.com.au
https://www.google.com/maps/place/Inspire+Realty/data=!4m7!3m6!1s0x6b12affb329eae41:0xfe83ed413360e06a!8m2!3d-33.8769364!4d151.2065366!16s%2Fg%2F11j4cl96zk!19sChIJQa6eMvuvEmsRauBgM0Htg_4?authuser=0&hl=en&rclk=1,Inspire Realty,4.9,(227),Property investment company,Level 45/680 George St,+61 1800 884 663,http://www.inspirerealty.com/,
https://www.google.com/maps/place/REI+NSW/data=!4m7!3m6!1s0x6b12ae17c04b6767:0x173839105f2d29f!8m2!3d-33.8781971!4d151.2115444!16s%2Fg%2F1tvm2y0r!19sChIJZ2dLwBeuEmsRn9LyBZGDcwE?authuser=0&hl=en&rclk=1,REI NSW,4.6,(500),Association / Organization,30-32 Wentworth Ave,+61 2 9264 2343,https://www.reinsw.com.au/,
https://www.google.com/maps/place/My+Australian+Property+-+B%E1%BA%A5t+%C4%90%E1%BB%99ng+S%E1%BA%A3n+%C3%9Ac+d%C3%A0nh+cho+ng%C6%B0%E1%BB%9Di+Vi%E1%BB%87t/data=!4m7!3m6!1s0x6b12a37678a95f89:0x9dfe980bd16b9b0f!8m2!3d-33.8691357!4d151.2088094!16s%2Fg%2F11t9k8g07l!19sChIJiV-peHajEmsRD5tr0QuY_p0?authuser=0&hl=en&rclk=1,My Australian Property - Bất Động Sản Úc dành cho người Việt,5.0,(21),Real estate consultant,·,+61 475 396 868,https://myaustralianproperty.com/,info@myaustralianproperty.com
https://www.google.com/maps/place/Bondi+Realty/data=!4m7!3m6!1s0x6b12adf08dfdf31b:0x90a93d7e3f948206!8m2!3d-33.8912401!4d151.2464397!16s%2Fg%2F1tqg0g_x!19sChIJG_P9jfCtEmsRBoKUP349qZA?authuser=0&hl=en&rclk=1,Bondi Realty,4.8,(485),Real estate agency,4/350 Oxford St,+61 2 9389 1300,http://www.bondirealty.com.au/,
https://www.google.com/maps/place/For+Sale+By+Owner/data=!4m7!3m6!1s0x2a32bbedd5f53bdf:0x64ef073523d303e7!8m2!3d-24.412169!4d120.9614838!16s%2Fg%2F11jvmnmr_1!19sChIJ3zv11e27MioR5wPTIzUH72Q?authuser=0&hl=en&rclk=1,For Sale By Owner,4.9,(89),Real estate agency,,+61 1300 114 970,https://www.forsalebyowner.com.au/,
https://www.google.com/maps/place/Best+Real+Estate/data=!4m7!3m6!1s0x6b12a3f33bdeb69b:0x2f6e25753895a319!8m2!3d-33.8077538!4d150.9719874!16s%2Fg%2F11ry0rk48p!19sChIJm7beO_OjEmsRGaOVOHUlbi8?authuser=0&hl=en&rclk=1,Best Real Estate,4.1,(159),Real estate agent,·,+61 2 9636 2000,https://bestre.com.au/,service@bestre.com.au
https://www.google.com/maps/place/Sonter+Agency/data=!4m7!3m6!1s0x6b910ff647d090bd:0xef7144825c1c2449!8m2!3d-27.9573308!4d153.408753!16s%2Fg%2F1hd_9nt3j!19sChIJvZDQR_YPkWsRSSQcXIJEce8?authuser=0&hl=en&rclk=1,Sonter Agency,4.8,(54),Commercial real estate agency,·,+61 7 5532 2857,http://www.sonteragency.com.au/,
