place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Atlanta+Dental+Spa+-+Buckhead/data=!4m7!3m6!1s0x88f505f465f9ae55:0xa9f7b93b650da7a3!8m2!3d33.8437386!4d-84.3782139!16s%2Fg%2F1tc_lz_c!19sChIJVa75ZfQF9YgRo6cNZTu596k?authuser=0&hl=en&rclk=1,Atlanta Dental Spa - Buckhead,4.9,"(1,005)",Cosmetic dentist,3235 Roswell Rd NE UNIT 400,,,,,
https://www.google.com/maps/place/Buckhead+Cosmetic+%26+Family+Dentistry/data=!4m7!3m6!1s0x88f5058d0d5eb8e9:0x8983ec58bc381d71!8m2!3d33.8373916!4d-84.3772287!16s%2Fg%2F11hbc32n8n!19sChIJ6bheDY0F9YgRcR04vFjsg4k?authuser=0&hl=en&rclk=1,Buckhead Cosmetic & Family Dentistry,4.9,"(1,639)",Cosmetic dentist,316 Pharr Rd NE,,https://book.modento.io/buckheaddentistry/g/google-schedule-link?hl=en-LK&gei=rbBwaZWWJ56GjuMP8IjKuQ4&rwg_token=AFd1xnEDkcnBQGlF91lOt4vCo2_M8L0SthpKKkt9tJ9zLAryQI8dokJ7VBfSXBufIBjy1vCakeOQyUf-P6Tu_nAUlfPiTe1Gvw%3D%3D,,,
https://www.google.com/maps/place/Buckhead+Dental+Associates/data=!4m7!3m6!1s0x88f50f603fe6ab71:0xffd0579569d30ca7!8m2!3d33.8486913!4d-84.376216!16s%2Fg%2F1tczfrb8!19sChIJcavmP2AP9YgRpwzTaZVX0P8?authuser=0&hl=en&rclk=1,Buckhead Dental Associates,5.0,(996),Dentist,3490 Piedmont Rd NE UNIT 110,,,,,
https://www.google.com/maps/place/Ideal+Dental+Buckhead/data=!4m7!3m6!1s0x88f5051bf675305d:0x838278d4764cbff4!8m2!3d33.840406!4d-84.3758695!16s%2Fg%2F11t5t5xsld!19sChIJXTB19hsF9YgR9L9MdtR4goM?authuser=0&hl=en&rclk=1,Ideal Dental Buckhead,4.7,(448),Dentist,3167 Peachtree Rd NE Ste A,,https://schedule.jarvisanalytics.com/frame/DECA?location_id=5944&hl=en-LK&gei=rbBwaZWWJ56GjuMP8IjKuQ4&rwg_token=AFd1xnHo6OUJBXvrP7jj0ib2T4DJBlXep1Suayi_6z2HNKsRq7HTuyXT5-gyBmgvWGGsKLjfVKhg78f-i0Ev_m0NhzLui_1usw%3D%3D,,,
https://www.google.com/maps/place/Buckhead+Atlanta+Dentistry/data=!4m7!3m6!1s0x88f50f60eff24581:0x1f7082c2fbb45f4a!8m2!3d33.8517243!4d-84.3767112!16s%2Fg%2F11j7l1ztzq!19sChIJgUXy72AP9YgRSl-0-8KCcB8?authuser=0&hl=en&rclk=1,Buckhead Atlanta Dentistry,4.9,(452),Dentist,3525 Piedmont Rd NE Building 8 Suite 420,,,,,
https://www.google.com/maps/place/Buckhead+Dental+Center/data=!4m7!3m6!1s0x88f505a5cfc2a129:0x55c3ad90d41bb2f7!8m2!3d33.8168472!4d-84.3906973!16s%2Fg%2F11bwh49snr!19sChIJKaHCz6UF9YgR97Ib1JCtw1U?authuser=0&hl=en&rclk=1,Buckhead Dental Center,4.7,(345),Dentist,2282 Peachtree Rd,,,,,
"https://www.google.com/maps/place/Dr.+Bahar+Nia,+DMD/data=!4m7!3m6!1s0x88f50541191f2635:0xf5cc0bbed375ffd2!8m2!3d33.8373916!4d-84.3772287!16s%2Fg%2F11h1dxz622!19sChIJNSYfGUEF9YgR0v91074LzPU?authuser=0&hl=en&rclk=1","Dr. Bahar Nia, DMD",5.0,(285),Cosmetic dentist,316 Pharr Rd NE,,,,,
"https://www.google.com/maps/place/Buckhead+Dental+Care:+Amy+Mandalia,+DDS/data=!4m7!3m6!1s0x88f50591d4a069f3:0x4bb4051dfcbcaf5e!8m2!3d33.8358461!4d-84.3832083!16s%2Fg%2F1tjbs_wr!19sChIJ82mg1JEF9YgRXq-8_B0FtEs?authuser=0&hl=en&rclk=1","Buckhead Dental Care: Amy Mandalia, DDS",4.8,(263),Dentist,2964 Peachtree Rd #340,,https://www.tebra.com/care/provider/amy-mandalia-1518284660?lid=1693475728&hl=en-LK&gei=rbBwaZWWJ56GjuMP8IjKuQ4&rwg_token=AFd1xnGF0ygThbI-fRHdKXhDQdQLEJG6-smjHGT5vsQJekEZvLHLMOK5GJuzM6_fY3Y0o2z_QppqQZF27cIkPFDaKY6E9TTXJQ%3D%3D,,https://www.instagram.com/tebraofficial/,https://x.com/tebraofficial/
https://www.google.com/maps/place/DentFirst+Dental+Care/data=!4m7!3m6!1s0x88f50f56635084d1:0x66bf02c46de5a2ce!8m2!3d33.8487028!4d-84.3600273!16s%2Fg%2F1hm5b4d_5!19sChIJ0YRQY1YP9YgRzqLlbcQCv2Y?authuser=0&hl=en&rclk=1,DentFirst Dental Care,4.8,(404),Dentist,3435 Lenox Rd NE,,,,,
https://www.google.com/maps/place/Smile+Forever+Atlanta/data=!4m7!3m6!1s0x88f505edf63d23ff:0xf555f09aacdb43ae!8m2!3d33.8356588!4d-84.370902!16s%2Fg%2F11cn932n3j!19sChIJ_yM99u0F9YgRrkPbrJrwVfU?authuser=0&hl=en&rclk=1,Smile Forever Atlanta,4.8,(717),Dentist,2960 Hardman Ct NE,,https://www.zocdoc.com/practice/smile-forever-atlanta-111410?LocIdent=264245&utm_source=reservewithgoogle&utm_medium=seosynd&utm_campaign=hai&entity_id=pt_zY2BV0cbE0e38Qxv7F6aQx-lo_PtfibkB6UE-hLx9_zj_IQB-entity&hl=en-LK&gei=rbBwaZWWJ56GjuMP8IjKuQ4&rwg_token=AFd1xnF0cT8uNO5dMKwX-qV-KwkavxcYcY2QFI7LUMBEWVRmo3PM4JgdRJQ8OG4D7YbaklMqZx1BFCbFZzlsey1hwvVJY82XRQ%3D%3D,,,
https://www.google.com/maps/place/Buckhead+Dental+Partners/data=!4m7!3m6!1s0x88f5058d01dbfe25:0xee82fc615a975017!8m2!3d33.8517243!4d-84.3767112!16s%2Fg%2F1vxvjpv8!19sChIJJf7bAY0F9YgRF1CXWmH8gu4?authuser=0&hl=en&rclk=1,Buckhead Dental Partners,5.0,(262),Cosmetic dentist,3525 Piedmont Rd NE building 8 suite 415,,,,,
https://www.google.com/maps/place/New+Face+Dentistry+-+Atlanta/data=!4m7!3m6!1s0x88f505c2979361c1:0xb7dff5bce745ccfc!8m2!3d33.8236345!4d-84.3656807!16s%2Fg%2F1tdh4q6t!19sChIJwWGTl8IF9YgR_MxF57z137c?authuser=0&hl=en&rclk=1,New Face Dentistry - Atlanta,4.9,(685),Dentist,700 Morosgo Dr NE J - 100,,,,,
https://www.google.com/maps/place/Pure+Dental+Health/data=!4m7!3m6!1s0x88f5058555555555:0x29391feedbb7a50d!8m2!3d33.8163657!4d-84.3898689!16s%2Fg%2F1txy359j!19sChIJVVVVVYUF9YgRDaW32-4fOSk?authuser=0&hl=en&rclk=1,Pure Dental Health,4.5,"(1,789)",Dentist,2285 Peachtree Rd #203,,"https://www.google.com/maps/reserve/appt/place/ChIJVVVVVYUF9YgRDaW32-4fOSk/mid/%2Fg%2F1txy359j?hl=en-LK&gei=rbBwaZWWJ56GjuMP8IjKuQ4&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dlk%26pb%3D!4m12!1m3!1d130157.3027854544!2d-84.44736524933272!3d34.054584493934804!2m3!1f0!2f0!3f0!3m2!1i1920!2i945!4f13.1!7i20!10b1!12m26!1m5!18b1!30b1!31m1!1b1!34e1!2m4!5m1!6e2!20e3!39b1!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!99b1!19m4!2m3!1i360!2i120!4i8!20m65!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!15m16!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!22m6!1svK9waeqZO6SaseMP48jR2As:4!2s1i:0,t:11886,p:vK9waeqZO6SaseMP48jR2As:4!7e81!12e5!17svK9waeqZO6SaseMP48jR2As:447!18e15!24m109!1m30!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m19!3b1!4b1!5b1!6b1!9b1!13b1!14b1!17b1!20b1!21b1!22b1!27m1!1b0!28b0!32b1!33m1!1b1!34b1!36e2!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!27b1!29b1!30m1!2b1!36b1!37b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!61m2!1m1!1e1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i945!1m6!1m2!1i1870!2i0!2m2!1i1920!2i945!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i925!2m2!1i1920!2i945!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m4!2e2!3m2!1b1!3b1!67m5!7b1!10b1!14b1!15m1!1b0!69i763%26q%3Ddentist%2Bnear%2Bme%2BBuckhead%2BAtlanta%2BGA%26oq%3Ddentist%2Bnear%2Bme%2BBuckhead%2BAtlanta%2BGA%26gs_l%3Dmaps.3..38i384i442i429k1j38i442k1l4.237100.237100.2.237420.2.2.....180.338.0j2.2.....0....1..maps..0.2.349.0..38i426k1.%26ech%3D5%26psi%3DvK9waeqZO6SaseMP48jR2As.1768992702064.1",,,
"https://www.google.com/maps/place/George+Andrews,+DDS/data=!4m7!3m6!1s0x88f505f1cd032f11:0x386e00d0d1f7a3ec!8m2!3d33.8363373!4d-84.3674737!16s%2Fg%2F1tmpfscl!19sChIJES8DzfEF9YgR7KP30dAAbjg?authuser=0&hl=en&rclk=1","George Andrews, DDS",5.0,(553),Dentist,2993 Piedmont Rd NE,,,,,
https://www.google.com/maps/place/Premier+Dental+Care+of+Buckhead/data=!4m7!3m6!1s0x88f50f63e51a1399:0xc9d8475d15ebd691!8m2!3d33.8522472!4d-84.3804459!16s%2Fg%2F1tcv28r0!19sChIJmRMa5WMP9YgRkdbrFV1H2Mk?authuser=0&hl=en&rclk=1,Premier Dental Care of Buckhead,4.9,(229),Dentist,"Tuxedo Center Tuxedo Center, 3580 Piedmont Rd NE Suite 113",,,,,
https://www.google.com/maps/place/Buckhead+Smile+Center/data=!4m7!3m6!1s0x88f505e13fd9c71f:0xd52446c5c93a51fd!8m2!3d33.8340646!4d-84.3840812!16s%2Fg%2F1hbpwsf97!19sChIJH8fZP-EF9YgR_VE6ycVGJNU?authuser=0&hl=en&rclk=1,Buckhead Smile Center,4.3,(709),Dentist,2900 Peachtree Rd NW Suite #209,,,,,
https://www.google.com/maps/place/Collier+Hills+Dental/data=!4m7!3m6!1s0x88f5051f4cc11081:0x45f81d3ad1dd7fbd!8m2!3d33.81035!4d-84.415906!16s%2Fg%2F1262mcd3f!19sChIJgRDBTB8F9YgRvX_d0Tod-EU?authuser=0&hl=en&rclk=1,Collier Hills Dental,4.7,(449),Dentist,857 Collier Rd NW # 14,,https://nexhealth.info/book/appt/star_dental_partners?lid=317894&hl=en-LK&gei=rbBwaZWWJ56GjuMP8IjKuQ4&rwg_token=AFd1xnH-1PJSKf08E9Na6wuCL84Fye09FUh6Ulah2vwiLEG5nZoQQfOgQyIGSMaOIfB5Ww1d8qewxuRTVS_kJQsIeM33qHGxdg%3D%3D,,,
https://www.google.com/maps/place/Tend+Dental+Buckhead/data=!4m7!3m6!1s0x88f50504bdf6eefd:0xa44936a47fa01768!8m2!3d33.8389095!4d-84.3788054!16s%2Fg%2F11sqshl3fk!19sChIJ_e72vQQF9YgRaBegf6Q2SaQ?authuser=0&hl=en&rclk=1,Tend Dental Buckhead,4.4,(580),Dentist,265 East Paces Ferry Rd NE,,,,,
https://www.google.com/maps/place/Smile+ATL+Buckhead/data=!4m7!3m6!1s0x88f50550b18cb10b:0x1de687cac13651da!8m2!3d33.8434602!4d-84.4290426!16s%2Fg%2F1tcyy814!19sChIJC7GMsVAF9YgR2lE2wcqH5h0?authuser=0&hl=en&rclk=1,Smile ATL Buckhead,5.0,(85),Dentist,3280 Howell Mill Rd NW # 339,,,,,
https://www.google.com/maps/place/Atlanta+Dentistry+By+Design/data=!4m7!3m6!1s0x88f505aa35ff1d1d:0x3bd24ce7bc4cf495!8m2!3d33.8035985!4d-84.3939958!16s%2Fg%2F1trch7zy!19sChIJHR3_NaoF9YgRlfRMvOdM0js?authuser=0&hl=en&rclk=1,Atlanta Dentistry By Design,4.9,(740),Dentist,1800 Peachtree Rd #200,,,,,
"https://www.google.com/maps/place/Piedmont+Smiles:+Vincent+Marsh,+DMD/data=!4m7!3m6!1s0x88f50f61296fe789:0xd9c88a0814ea7f49!8m2!3d33.8528731!4d-84.3771218!16s%2Fg%2F11bwkdr51_!19sChIJiedvKWEP9YgRSX_qFAiKyNk?authuser=0&hl=en&rclk=1","Piedmont Smiles: Vincent Marsh, DMD",5.0,(146),Dentist,3535 Piedmont Rd NE p80,,,,,
https://www.google.com/maps/place/Pharr+Road+Dentistry/data=!4m7!3m6!1s0x88f505f2fb60cc81:0x2323a0119f24bb4f!8m2!3d33.8373119!4d-84.3700604!16s%2Fg%2F1wj_6wfm!19sChIJgcxg-_IF9YgRT7sknxGgIyM?authuser=0&hl=en&rclk=1,Pharr Road Dentistry,4.9,(240),Dentist,550 Pharr Rd NE UNIT 315,,https://nexhealth.info/book/appt/brightworks-dentistry?lid=322874&hl=en-LK&gei=tLBwacmBHPzA4-EP2t6X8A4&rwg_token=AFd1xnGXeYgdmT6XkxVecOn2yB2zt7t1DMH8WMlwmpN47v_EhZwYTMXupi3AliqsA1a-S16dlA7SqKZxhT2SbUZw1ol1FUla_g%3D%3D,,,
https://www.google.com/maps/place/Peachtree+Smile+Center/data=!4m7!3m6!1s0x88f505a93e8aa781:0x35773fba79a30896!8m2!3d33.8045887!4d-84.3932428!16s%2Fg%2F1tg3byjm!19sChIJgaeKPqkF9YgRlgijebo_dzU?authuser=0&hl=en&rclk=1,Peachtree Smile Center,4.9,(297),Dentist,1819 Peachtree Rd UNIT 220,,,,,
