place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Essential+Business+Services+%28Australia%29/data=!4m7!3m6!1s0x6ad5df0774400739:0xe08643bfbf155cf8!8m2!3d-38.1423732!4d145.1220025!16s%2Fg%2F11f73v256m!19sChIJOQdAdAff1WoR-FwVv79DhuA?authuser=0&hl=en&rclk=1,Essential Business Services (Australia),5.0,(25),Business management consultant,435 Nepean Hwy,+61 3 7024 6037,http://www.essentialbusinessservices.com.au/,salessupport@essentialbusinessservices.com.au,https://www.instagram.com/essential.business.services/,
https://www.google.com/maps/place/Australian+Strategic+Partnerships/data=!4m7!3m6!1s0x3ae25a8f4a47ec6d:0xc33582776e79bd79!8m2!3d6.8515927!4d79.9068111!16s%2Fg%2F1tk1lf09!19sChIJbexHSo9a4joReb15bneCNcM?authuser=0&hl=en&rclk=1,Australian Strategic Partnerships,5.0,(4),Software company,"Level 4, No 9 1/1 School Lane, 00300",0114 963 636,http://www.sp-solutions.biz/,,,
https://www.google.com/maps/place/Small+Business+Association+of+Australia/data=!4m7!3m6!1s0x6b911bb876012481:0xfd6b382d1d0aef34!8m2!3d-27.4687728!4d153.0205526!16s%2Fg%2F11hzwy2jyb!19sChIJgSQBdrgbkWsRNO8KHS04a_0?authuser=0&hl=en&rclk=1,Small Business Association of Australia,4.8,(10),Business to business service,"Santos Place, Level 27/32 Turbot St",+61 1300 413 915,https://smallbusinessassociation.com.au/,,,
https://www.google.com/maps/place/Business+Consultant+Australia/data=!4m7!3m6!1s0x6b12b131c975f11d:0x3a769a25aa1f728a!8m2!3d-33.8918278!4d151.1764347!16s%2Fg%2F11qpry4cdy!19sChIJHfF1yTGxEmsRinIfqiWadjo?authuser=0&hl=en&rclk=1,Business Consultant Australia,5.0,(1),Business to business service,Australia St,,,,,
https://www.google.com/maps/place/SYDNEY+BUSINESS/data=!4m7!3m6!1s0x6b12a8d3e6214a11:0x5cac4ea9ac5fc60b!8m2!3d-33.795448!4d151.179766!16s%2Fg%2F1ptyj302b!19sChIJEUoh5tOoEmsRC8ZfrKlOrFw?authuser=0&hl=en&rclk=1,SYDNEY BUSINESS,4.8,(42),Business development service,·,+61 2 9415 2630,https://www.sydneybusiness.org.au/,info@sydneybusiness.org.au,,https://x.com/SBAdvisory/
https://www.google.com/maps/place/Australian+Business+Service+Group/data=!4m7!3m6!1s0x2a32afd76a30d6cf:0x6c69ad0cbb53ce95!8m2!3d-31.8828074!4d115.8477908!16s%2Fg%2F1tgft0kw!19sChIJz9YwatevMioRlc5TuwytaWw?authuser=0&hl=en&rclk=1,Australian Business Service Group,,,Bookkeeping service,33C Munja Way,+61 425 666 652,,,,
https://www.google.com/maps/place/Allied+Business+Support+Australia/data=!4m7!3m6!1s0x42f6cf4c2e8c44f9:0x1f0a4e139e950243!8m2!3d-26.8067371!4d153.0763303!16s%2Fg%2F11r_tff742!19sChIJ-USMLkzP9kIRQwKVnhNOCh8?authuser=0&hl=en&rclk=1,Allied Business Support Australia,5.0,(10),Business to business service,12 Cameron St,+61 1300 235 738,http://www.alliedbusinesssupportaustralia.com.au/,,,
https://www.google.com/maps/place/Business+Advisory+Services+Australia/data=!4m7!3m6!1s0x450041d17371666f:0xd13bd15d9cbcf6d4!8m2!3d-42.0304878!4d146.7554362!16s%2Fg%2F11w3zjypyt!19sChIJb2Zxc9FBAEUR1Pa8nF3RO9E?authuser=0&hl=en&rclk=1,Business Advisory Services Australia,5.0,(13),Business management consultant,,+61 447 136 246,http://www.bas-au.com.au/,melinda@bas-au.com.au,https://www.instagram.com/elevateher_fitness/,
https://www.google.com/maps/place/SB+Business+Services/data=!4m7!3m6!1s0x6b733d0998341f8f:0x63b71efd7236fd3f!8m2!3d-32.9279387!4d151.7592219!16s%2Fg%2F11nnd2rj_v!19sChIJjx80mAk9c2sRP_02cv0et2M?authuser=0&hl=en&rclk=1,SB Business Services,5.0,(5),Business management consultant,61/63 Parry St,+61 419 668 110,http://www.sbbusinessservices.com/,sophie@sbbusinessservices.com,https://www.instagram.com/sb_business_services/,
https://www.google.com/maps/place/United+Services+Australia/data=!4m7!3m6!1s0x6b12af5e608e4757:0x8f9e931b89f65c1!8m2!3d-33.836926!4d151.2060945!16s%2Fg%2F11sd_cqj_d!19sChIJV0eOYF6vEmsRwWWfuDHp-Qg?authuser=0&hl=en&rclk=1,United Services Australia,,,Business to business service,177 Pacific Hwy,+61 418 626 067,http://usx.com.au/,admin@usx.com.au,,
