place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Midwest+Heating+%26+Cooling/data=!4m7!3m6!1s0x8805a3848cad8f39:0xbd3ef7df79648115!8m2!3d42.8664878!4d-88.3214111!16s%2Fg%2F11jl45644b!19sChIJOY-tjISjBYgRFYFked_3Pr0?authuser=0&hl=en&rclk=1,Midwest Heating & Cooling,4.8,"(2,322)",Air conditioning repair service,·,+1 414-209-4668,http://www.midwesthvacpro.com/,,,https://x.com/MidwestHtgandAC/
https://www.google.com/maps/place/Midwest+Comfort+Heating+%26+Cooling+LLC/data=!4m7!3m6!1s0x880fb754069ba9ad:0xc89f652665606e47!8m2!3d41.9930168!4d-88.0259205!16s%2Fg%2F11xm35l0b!19sChIJrambBlS3D4gRR25gZSZln8g?authuser=0&hl=en&rclk=1,Midwest Comfort Heating & Cooling LLC,4.9,(268),Heating contractor,1022 W Devon Ave,+1 847-338-2777,http://www.midwestcomfort.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,,
https://www.google.com/maps/place/Midwest+Comfort+Heating+%26+Cooling/data=!4m7!3m6!1s0x87ec27607fece565:0x437acd88e15eb528!8m2!3d41.6073859!4d-93.6169222!16s%2Fg%2F1vcl49mf!19sChIJZeXsf2An7IcRKLVe4YjNekM?authuser=0&hl=en&rclk=1,Midwest Comfort Heating & Cooling,4.9,(826),HVAC contractor,1567 Ohio St,+1 515-277-6327,https://www.midwestcomfortiowa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,,
https://www.google.com/maps/place/Midwest+Heating%26Cooling/data=!4m7!3m6!1s0x233d609d07aca509:0x6e04d673f2c57766!8m2!3d44.9715738!4d-93.2726984!16s%2Fg%2F11sbw1mvb8!19sChIJCaWsB51gPSMRZnfF8nPWBG4?authuser=0&hl=en&rclk=1,Midwest Heating&Cooling,5.0,(54),HVAC contractor,201 S 11th St,+1 952-451-0659,https://midwesternhvac.com/,,,
https://www.google.com/maps/place/Midwest+Heating+Cooling+%26+Plumbing/data=!4m7!3m6!1s0x87c0c2973e4cce6f:0xb87a190c91c4a928!8m2!3d38.88591!4d-94.5869536!16s%2Fg%2F1thf921s!19sChIJb85MPpfCwIcRKKnEkQwZerg?authuser=0&hl=en&rclk=1,Midwest Heating Cooling & Plumbing,4.9,"(1,325)",HVAC contractor,13228 Holmes Rd,+1 816-943-8400,https://www.midwestheating.com/?utm_source=GMB&utm_medium=Website,,,
https://www.google.com/maps/place/Midwest/data=!4m7!3m6!1s0x886c617108371ebd:0x1f8e52e76ac47254!8m2!3d39.2191927!4d-86.5127573!16s%2Fg%2F1tscprvg!19sChIJvR43CHFhbIgRVHLEaudSjh8?authuser=0&hl=en&rclk=1,Midwest,4.6,(25),Air conditioning contractor,1316 E Richland Dr,+1 812-339-2146,http://midwestheatingandair-in.com/,,,
"https://www.google.com/maps/place/Mid-City+Heating,+Ventilation+%26+Air+Conditioning+Inc./data=!4m7!3m6!1s0x880e2ff178a08feb:0x7f63279125eca8dd!8m2!3d41.7448277!4d-87.6831429!16s%2Fg%2F1tplqxhm!19sChIJ64-gePEvDogR3ajsJZEnY38?authuser=0&hl=en&rclk=1","Mid-City Heating, Ventilation & Air Conditioning Inc.",4.9,(101),HVAC contractor,8156 S Western Ave,+1 773-776-4200,https://midcityhvac.com/,midcity@midcityhvac.com,,
https://www.google.com/maps/place/Heart+Of+America+Service+Company/data=!4m7!3m6!1s0x87c0912dd250a7e7:0xf1e42ec4627a71eb!8m2!3d38.9760109!4d-94.8436931!16s%2Fg%2F11dyqzrrwl!19sChIJ56dQ0i2RwIcR63F6YsQu5PE?authuser=0&hl=en&rclk=1,Heart Of America Service Company,5.0,(198),HVAC contractor,8347 Monticello Rd,+1 913-441-2772,http://www.heartofamericaservicecompany.com/,,,
https://www.google.com/maps/place/Midwest+Heating+%26+Air/data=!4m7!3m6!1s0x87fd7d5b862e8f69:0xb2cd2765519e5a86!8m2!3d42.9771199!4d-90.1269054!16s%2Fg%2F11jtxl48cd!19sChIJaY8uhlt9_YcRhlqeUWUnzbI?authuser=0&hl=en&rclk=1,Midwest Heating & Air,4.7,(109),HVAC contractor,301 Co Hwy YZ,+1 608-930-2995,https://www.midwest247.com/,,,
https://www.google.com/maps/place/Meyer+Heating+and+Air/data=!4m7!3m6!1s0x87d8c856dea3d0d7:0x99498f099a160d7!8m2!3d38.516575!4d-90.3367112!16s%2Fg%2F1tdq_7rr!19sChIJ19Cj3lbI2IcR12ChmfCYlAk?authuser=0&hl=en&rclk=1,Meyer Heating and Air,4.9,"(1,044)",HVAC contractor,11134 Lindbergh Business Ct Suite D,+1 314-845-1929,https://meyerair.com/,service@meyerair.com,https://www.instagram.com/meyer_air/,https://x.com/meyer_air/
