place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Roofing+USA/data=!4m7!3m6!1s0x88fe7b6256d49e1f:0x9b5c89a60326e371!8m2!3d32.7962675!4d-79.8868452!16s%2Fg%2F11px0rpv_0!19sChIJH57UVmJ7_ogRceMmA6aJXJs?authuser=0&hl=en&rclk=1,Roofing USA,4.7,(263),,349 W Coleman Blvd STE #202,+1 843-417-0607,https://roofingusa.com/?utm_source=MtPleasant_GBPlisting&utm_medium=organic,info@roofingusa.com,https://www.instagram.com/roofingusaofficial/,
https://www.google.com/maps/place/Jacksonville+Roofing+USA/data=!4m7!3m6!1s0x88e5cbbad0e3674f:0xfb2cbf96ec6058dc!8m2!3d30.2718809!4d-81.7447117!16s%2Fg%2F11h095vwb7!19sChIJT2fj0LrL5YgR3Fhg7Ja_LPs?authuser=0&hl=en&rclk=1,Jacksonville Roofing USA,5.0,(208),,·,+1 904-759-1037,https://jacksonvilleroofingusa.com/,,,https://x.com/jvilleroofing/
https://www.google.com/maps/place/USA+Roofing+%26+Waterproofing+LLC/data=!4m7!3m6!1s0x54944e29b4c6a791:0x5e3ce3aab12e3f5!8m2!3d45.5671019!4d-122.7514143!16s%2Fg%2F11ggrq6t2m!19sChIJkafGtClOlFQR9eMSqzrO4wU?authuser=0&hl=en&rclk=1,USA Roofing & Waterproofing LLC,4.9,(192),,·,+1 503-836-5016,https://www.usaroofingpdx.com/,,,
https://www.google.com/maps/place/USA+Home+Roofing+%26+Exteriors/data=!4m7!3m6!1s0x865c61cc47619315:0xa8722b3d84134e45!8m2!3d29.5383769!4d-98.4906958!16s%2Fg%2F11p6wm_h_8!19sChIJFZNhR8xhXIYRRU4ThD0rcqg?authuser=0&hl=en&rclk=1,USA Home Roofing & Exteriors,5.0,(131),,10221 Desert Sands St Ste 204,+1 210-935-8444,https://usahome-roof.com/,info@usahome-roof.com,https://www.instagram.com/usahomeroof/,
https://www.google.com/maps/place/USA+Roofing+Contractors+Murfreesboro/data=!4m7!3m6!1s0x8863f9ddea128fd5:0x3163b00f8cdfbf94!8m2!3d35.8597762!4d-86.3519571!16s%2Fg%2F11l766f0c1!19sChIJ1Y8S6t35Y4gRlL_fjA-wYzE?authuser=0&hl=en&rclk=1,USA Roofing Contractors Murfreesboro,5.0,(134),,105 4th Ave #304,+1 615-556-6598,https://usaroofingmurfreesboro.com/,,https://www.instagram.com/usaroofingtn/,https://x.com/USARoofingtn/
https://www.google.com/maps/place/T%26S+Roofing+Systems/data=!4m7!3m6!1s0x88d9b6ce1954b463:0x7bbc7eb57b20841!8m2!3d25.811203!4d-80.2389434!16s%2Fg%2F1tdp182c!19sChIJY7RUGc622YgRQQiyV-vHuwc?authuser=0&hl=en&rclk=1,T&S Roofing Systems,4.8,"(1,113)",,2519 NW 38th St,+1 305-676-7043,https://www.tsroofingsystems.com/,,https://www.instagram.com/tsroofingsystems/,https://x.com/TSRoofing/
"https://www.google.com/maps/place/Jireh+Roofing+Contractor+USA,+INC/data=!4m7!3m6!1s0x88d9af5f11acb661:0xa3d0cb62baf9e9aa!8m2!3d25.8829219!4d-80.2228977!16s%2Fg%2F11nssd7zv9!19sChIJYbasEV-v2YgRqun5umLL0KM?authuser=0&hl=en&rclk=1","Jireh Roofing Contractor USA, INC",4.9,(210),,·,+1 305-900-9322,https://www.jirehroofingcontractorusainc.com/,office@jirehroofingcontractorusainc.com,https://www.instagram.com/jirehroofingusainc/,
https://www.google.com/maps/place/US+Roofing/data=!4m7!3m6!1s0x88c2cfcd8ee552b1:0x66a4c16e5a34f21e!8m2!3d27.9468192!4d-82.3466213!16s%2Fg%2F11j9kqnz_c!19sChIJsVLljs3PwogRHvI0Wm7BpGY?authuser=0&hl=en&rclk=1,US Roofing,4.8,(395),,410 Ware Blvd,+1 888-965-0305,https://joinusroofing.com/,csr@joinusroofing.com,,
https://www.google.com/maps/place/USA+Roofing+LLC/data=!4m7!3m6!1s0x8626bb4878fe994b:0x3ca27acf1ab6af39!8m2!3d30.37845!4d-91.04972!16s%2Fg%2F11h_6xlxwy!19sChIJS5n-eEi7JoYROa-2Gs96ojw?authuser=0&hl=en&rclk=1,USA Roofing LLC,4.9,(33),,·,+1 225-888-4610,https://usaroofinglouisiana.com/,,,
https://www.google.com/maps/place/US+Roofing/data=!4m7!3m6!1s0x89e313ebadcf2bf3:0x51ff0147e5034d80!8m2!3d42.5418021!4d-70.9279142!16s%2Fg%2F1tdfjpqh!19sChIJ8yvPresT44kRgE0D5UcB_1E?authuser=0&hl=en&rclk=1,US Roofing,4.9,(58),,·,+1 978-532-6300,https://us-roofing.com/,ops@us-roofing.com,https://www.instagram.com/usroofing/,https://x.com/usroofing/
