place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/TX+Real+Estate+Brokers/data=!4m7!3m6!1s0x865ca8679dabe7fb:0x5a66a95a51752a5d!8m2!3d29.8508696!4d-97.9759994!16s%2Fg%2F11bbrm1tqm!19sChIJ--ernWeoXIYRXSp1UVqpZlo?authuser=0&hl=en&rclk=1,TX Real Estate Brokers,5.0,(12),Real estate agency,2804 Hunter Rd,+1 512-948-3366,http://www.txrealestatebrokers.com/,homes@txrealestatebrokers.com,https://www.instagram.com/txrealestate_brokers/,
https://www.google.com/maps/place/Realty+Texas/data=!4m7!3m6!1s0x8644d1e13b6b4259:0x761c51cead1be2e5!8m2!3d30.4907337!4d-97.679093!16s%2Fg%2F11c60js3nn!19sChIJWUJrO-HRRIYR5eIbrc5RHHY?authuser=0&hl=en&rclk=1,Realty Texas,4.9,(531),Real estate agency,2000 S I-35 Frontage Rd Suite P,+1 512-476-5348,http://www.realtytexas.com/,sales@realtytexas.com,https://www.instagram.com/realtytexas/,https://x.com/RealtyTexasLLC/
https://www.google.com/maps/place/Pride+of+Texas+Real+Estate/data=!4m7!3m6!1s0x8644b5a606f67b61:0xa612be062d6c4ed6!8m2!3d30.2552606!4d-97.7352446!16s%2Fg%2F1tfjfy97!19sChIJYXv2Bqa1RIYR1k5sLQa-EqY?authuser=0&hl=en&rclk=1,Pride of Texas Real Estate,4.9,(113),Real estate agency,1107 Lambie St,+1 512-410-8037,http://www.prideoftexas.net/,,,
"https://www.google.com/maps/place/LEAGUE+Real+Estate,+LLC/data=!4m7!3m6!1s0x864e73e3d7607321:0x1f3afb0939fa912b!8m2!3d32.7323381!4d-97.3999071!16s%2Fg%2F11ddxjx2cf!19sChIJIXNg1-NzToYRK5H6OQn7Oh8?authuser=0&hl=en&rclk=1","LEAGUE Real Estate, LLC",4.9,(326),Real estate agency,5220 Locke Ave,+1 817-523-9113,https://leaguere.com/,hello@leaguere.com,https://www.instagram.com/leaguerealestate/,https://x.com/League_RE/
"https://www.google.com/maps/place/Rangel+Real+Estate+Group+brokered+by+REAL+Broker,+LLC+-+San+Antonio,+TX/data=!4m7!3m6!1s0x865c671d196c574b:0xe811825545f3ee0f!8m2!3d29.5240264!4d-98.5665649!16s%2Fg%2F11ghrbwgs2!19sChIJS1dsGR1nXIYRD-7zRVWCEeg?authuser=0&hl=en&rclk=1","Rangel Real Estate Group brokered by REAL Broker, LLC - San Antonio, TX",5.0,(135),Real estate agency,4204 Gardendale Rd Suite 308,+1 210-334-7717,http://www.rangelrealestategroup.com/,,https://www.instagram.com/sandrarangel2018/,
https://www.google.com/maps/place/1st+Texas+Realtors/data=!4m7!3m6!1s0x863f62158f68f083:0x21a34761ee84fce8!8m2!3d29.5411609!4d-95.0617438!16s%2Fg%2F1tfbt7xt!19sChIJg_BojxViP4YR6PyE7mFHoyE?authuser=0&hl=en&rclk=1,1st Texas Realtors,4.8,(25),Real estate agency,957 East Nasa Parkway,+1 281-241-3121,https://1sttexasrealtors.com/,,,
"https://www.google.com/maps/place/Better+Broker,+Texas+Realty/data=!4m7!3m6!1s0x8644cb6eacff1241:0x91c5fb34a8cf00e2!8m2!3d30.3729435!4d-97.7578978!16s%2Fg%2F11cms1m6tg!19sChIJQRL_rG7LRIYR4gDPqDT7xZE?authuser=0&hl=en&rclk=1","Better Broker, Texas Realty",5.0,(52),Real estate agency,4408 Spicewood Springs Rd,+1 512-288-9999,https://www.betterbroker.com/,,,
https://www.google.com/maps/place/Sonny+Walton+-+Designated+Broker+-+AXEN+Realty/data=!4m7!3m6!1s0x8640d2745e24370d:0x6101e818e956fea7!8m2!3d29.9880426!4d-95.5731232!16s%2Fg%2F113gbxsg3!19sChIJDTckXnTSQIYRp_5W6RjoAWE?authuser=0&hl=en&rclk=1,Sonny Walton - Designated Broker - AXEN Realty,4.8,(4),Real estate agency,20333 TX-249 Suite 200,+1 281-595-9500,http://sonnywalton.axenrealty.com/,,,
https://www.google.com/maps/place/TX+Real+Estate+Partners/data=!4m7!3m6!1s0x864e7d68e3e5cc87:0xb0455bc8d4b11e87!8m2!3d32.7262173!4d-97.1475516!16s%2Fg%2F11ydy__bpy!19sChIJh8zl42h9ToYRhx6x1MhbRbA?authuser=0&hl=en&rclk=1,TX Real Estate Partners,5.0,(20),Real estate agency,2400 Garden Park Ct Suite C,+1 817-300-3484,http://www.txrealestatepartners.com/,kevin@txrealestatepartners.com,,
https://www.google.com/maps/place/My+Texas+Home+Broker+Real+Estate/data=!4m7!3m6!1s0x865b1da0dca94013:0x8a09c995e0bd49a1!8m2!3d30.5738463!4d-98.2756585!16s%2Fg%2F11fl0glqhq!19sChIJE0Cp3KAdW4YRoUm94JXJCYo?authuser=0&hl=en&rclk=1,My Texas Home Broker Real Estate,4.9,(42),Real estate agency,501 Main St,+1 830-201-4049,http://www.mytexashomebroker.com/,,,
https://www.google.com/maps/place/Central+Metro+Realty+%7C+100%25+Commission+Texas+Real+Estate+Brokerage/data=!4m7!3m6!1s0x8644ca2c885c5907:0x5182f7b59070e45d!8m2!3d30.4877544!4d-97.7314632!16s%2Fg%2F1tfzxwp9!19sChIJB1lciCzKRIYRXeRwkLX3glE?authuser=0&hl=en&rclk=1,Central Metro Realty | 100% Commission Texas Real Estate Brokerage,4.5,(136),Real estate agency,15808 Ranch Rd 620 N #215,+1 512-454-6873,https://www.centralmetro.net/,,,
