place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Advanced+Cosmetic+and+Family+Dentistry/data=!4m7!3m6!1s0x88f59f09a0dfa525:0xbae4d0806d7e0457!8m2!3d34.06431!4d-84.2650878!16s%2Fg%2F1pp2tkvyv!19sChIJJaXfoAmf9YgRVwR-bYDQ5Lo?authuser=0&hl=en&rclk=1,Advanced Cosmetic and Family Dentistry,4.8,(590),Dentist,4205 North Point Pkwy Building D,,https://nexhealth.info/book/appt/advanced-cosmetic-and-family-dentistry?lid=140729&hl=en-LK&gei=dVtwabm3FOKPseMPh-G2gAI&rwg_token=AFd1xnHHdBDfQ6kjcJQeA8y45zWYifGqdKYtnufI5oE45fNXud-BNEPR5jcEkFnliU9d2J5X-_MJR5QmKrAXHWGhzAYrIofp1g%3D%3D,,,
https://www.google.com/maps/place/Old+Milton+Dental/data=!4m7!3m6!1s0x88f59fad8be99ff1:0xeb69d46e9fa3c3a!8m2!3d34.0590265!4d-84.238273!16s%2Fg%2F1td9fltk!19sChIJ8Z_pi62f9YgROjz66Uadtg4?authuser=0&hl=en&rclk=1,Old Milton Dental,4.9,(822),Dentist,4165 Old Milton Pkwy #270,,,,,
https://www.google.com/maps/place/Hall+Family+Dental+Care/data=!4m7!3m6!1s0x88f59e2c1bff7915:0x829f855602bd39a2!8m2!3d34.0693355!4d-84.2635102!16s%2Fg%2F1tct9kh6!19sChIJFXn_Gyye9YgRojm9AlaFn4I?authuser=0&hl=en&rclk=1,Hall Family Dental Care,5.0,(425),Dentist,3400 A Old Milton Pkwy Ste 540,,,,,
"https://www.google.com/maps/place/Smile+Makers+of+Georgia,+Family+Dental+Care/data=!4m7!3m6!1s0x88f59f47b0d6ca63:0x90288f17d6dbb6b3!8m2!3d34.0742963!4d-84.2601349!16s%2Fg%2F11lclttd_4!19sChIJY8rWsEef9YgRs7bb1hePKJA?authuser=0&hl=en&rclk=1","Smile Makers of Georgia, Family Dental Care",5.0,(117),Dentist,3275 North Point Pkwy #103,,https://nexhealth.info/book/appt/smile-makers-of-georgia?lid=118720&hl=en-LK&gei=dVtwabm3FOKPseMPh-G2gAI&rwg_token=AFd1xnEi3SX5KevfXhjbmbssoPODz-96iodB3cxOgzRDu1m4RXNPGYWV8HUphAsKA4PMvVVrT-KUQNiTTDpb8VuHsXfyAfvHjg%3D%3D,,,
https://www.google.com/maps/place/Alpharetta+Modern+Dentistry/data=!4m7!3m6!1s0x88f59fc1b4488381:0x2be78bccd624d31a!8m2!3d34.1023143!4d-84.2379905!16s%2Fg%2F11sttt6r4r!19sChIJgYNItMGf9YgRGtMk1syL5ys?authuser=0&hl=en&rclk=1,Alpharetta Modern Dentistry,4.8,(100),Dentist,4080 McGinnis Ferry Rd suite 1102 Building 1100,,,,,
https://www.google.com/maps/place/Alpharetta+Smile+Center/data=!4m7!3m6!1s0x88f57523e214f67f:0x68b3676eef2fa0db!8m2!3d34.0572754!4d-84.2372658!16s%2Fg%2F1w6r93k8!19sChIJf_YU4iN19YgR26Av725ns2g?authuser=0&hl=en&rclk=1,Alpharetta Smile Center,4.9,(728),Dentist,11371 Southbridge Pkwy,,,,,
https://www.google.com/maps/place/Crabapple+Family+Dentistry/data=!4m7!3m6!1s0x88f5746cd03ea17b:0x6c752d3a1e1e6d5d!8m2!3d34.0893869!4d-84.34035!16s%2Fg%2F1tsyl0ml!19sChIJe6E-0Gx09YgRXW0eHjotdWw?authuser=0&hl=en&rclk=1,Crabapple Family Dentistry,4.8,(286),Dentist,12685 Crabapple Rd,,,,,
https://www.google.com/maps/place/Windward+Dental+Care/data=!4m7!3m6!1s0x88f5749340e9b7bb:0x266a52b056516499!8m2!3d34.0962401!4d-84.2781939!16s%2Fg%2F1tg9nzvj!19sChIJu7fpQJN09YgRmWRRVrBSaiY?authuser=0&hl=en&rclk=1,Windward Dental Care,4.9,(587),Dentist,12850 GA-9 Suite 1400,,,,,
https://www.google.com/maps/place/Stonewalk+Family+Dentistry/data=!4m7!3m6!1s0x88f575f45f11b19b:0xc2c137fc821732b3!8m2!3d34.0896172!4d-84.2735096!16s%2Fg%2F1263lb96z!19sChIJm7ERX_R19YgRszIXgvw3wcI?authuser=0&hl=en&rclk=1,Stonewalk Family Dentistry,4.6,"(1,290)",Dentist,5304 Windward Pkwy Suite 107,,,,,
https://www.google.com/maps/place/Revive+Dental/data=!4m7!3m6!1s0x88f59e2c1bff7915:0x803e2375c634939b!8m2!3d34.0614774!4d-84.2429823!16s%2Fg%2F1tdfzkwc!19sChIJFXn_Gyye9YgRm5M0xnUjPoA?authuser=0&hl=en&rclk=1,Revive Dental,5.0,(564),Dentist,4000 Old Milton Pkwy,,https://flexbook.me/revivedent?hl=en-LK&gei=dVtwabm3FOKPseMPh-G2gAI&rwg_token=AFd1xnH8kWZrmZrAEOZmvQB4RjedmN1DP06ss0ZxoExl53iu86gEhwpABnbnE5UAl02sqj_MB2tU5D_DbrmecnjT2spSRAPbgg%3D%3D,,,
