place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Sydney+Digital+Agency/data=!4m7!3m6!1s0x6b12a33fb48b5453:0x72019faa8bc345ee!8m2!3d-33.8720992!4d151.2255854!16s%2Fg%2F11fy4yzsr_!19sChIJU1SLtD-jEmsR7kXDi6qfAXI?authuser=0&hl=en&rclk=1,Sydney Digital Agency,4.8,(19),Marketing agency,104/50-58 Macleay St,+61 1300 350 534,https://sydneydigitalagency.com.au/,,https://www.instagram.com/sydneydigitalagency/,
https://www.google.com/maps/place/Digital+Nomads+HQ/data=!4m7!3m6!1s0x6b9377a0f9033aab:0x57b5beb9204d3fee!8m2!3d-26.6828077!4d153.1187357!16s%2Fg%2F11ghpz72mg!19sChIJqzoD-aB3k2sR7j9NILm-tVc?authuser=0&hl=en&rclk=1,Digital Nomads HQ,4.9,(93),Marketing agency,·,+61 1300 633 100,https://www.digitalnomadshq.com.au/,hello@dnhq.com.au,https://www.instagram.com/digitalnomadshq/,
"https://www.google.com/maps/place/NuKind+Digital+-+Digital+Marketing+Agency+Melbourne,+Australia/data=!4m7!3m6!1s0x6ad65d242d73f8c9:0x64deadf8e46725f6!8m2!3d-37.8177615!4d144.9553974!16s%2Fg%2F11j9gmthjp!19sChIJyfhzLSRd1moR9iVn5Pit3mQ?authuser=0&hl=en&rclk=1","NuKind Digital - Digital Marketing Agency Melbourne, Australia",5.0,(45),Marketing agency,·,+61 1300 710 951,https://nukindigital.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,support@nukindigital.com.au,https://www.instagram.com/nukind.digital/,https://x.com/nukinddigital/
https://www.google.com/maps/place/Shout+Digital/data=!4m7!3m6!1s0x6ad64148b6cf42d1:0xa6b09bcd2feffc45!8m2!3d-37.8309024!4d145.0540576!16s%2Fg%2F1q62mtkrm!19sChIJ0ULPtkhB1moRRfzvL82bsKY?authuser=0&hl=en&rclk=1,Shout Digital,4.7,(80),Marketing agency,431b Riversdale Rd,+61 1300 361 244,https://www.shoutdigital.com.au/,,https://www.instagram.com/shout.digital.growth/,
https://www.google.com/maps/place/Aston+Digital/data=!4m7!3m6!1s0x6ad65d4c464d74fd:0xa966d06c6d422e3a!8m2!3d-37.8169016!4d144.9571179!16s%2Fg%2F12ht4v1_2!19sChIJ_XRNRkxd1moROi5CbWzQZqk?authuser=0&hl=en&rclk=1,Aston Digital,5.0,(24),Marketing agency,"Exchange Tower, Level 1/530 Little Collins St",+61 1300 297 716,https://astondigital.com.au/,,https://www.instagram.com/astondigitalagency/,https://x.com/aston_digital/
https://www.google.com/maps/place/Digital+Movement/data=!4m7!3m6!1s0x6ad66936265037b9:0x9f0a95fb572901fc!8m2!3d-37.8177182!4d144.9579593!16s%2Fg%2F11h9k3dglx!19sChIJuTdQJjZp1moR_AEpV_uVCp8?authuser=0&hl=en&rclk=1,Digital Movement,5.0,(98),Marketing agency,Level 3/480 Collins St,+61 1300 988 161,https://www.digitalmovement.com.au/,office@digitalmovement.com.au,https://www.instagram.com/digitalmovement.com.au/,
https://www.google.com/maps/place/Reef+Digital+Agency/data=!4m7!3m6!1s0x6b12aee9578a0ecb:0x275bae52364b37c!8m2!3d-33.8635921!4d151.202203!16s%2Fg%2F1pv1gwqsr!19sChIJyw6KV-muEmsRfLNkI-W6dQI?authuser=0&hl=en&rclk=1,Reef Digital Agency,4.9,(51),Marketing agency,·,+61 2 9412 1817,https://reefdigital.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-sydney,,,https://x.com/reefagencyau/
https://www.google.com/maps/place/Alpha+Digital/data=!4m7!3m6!1s0x6b91574d3fce91c7:0x4694216903bea92b!8m2!3d-27.4532282!4d153.0321516!16s%2Fg%2F11_sv6525!19sChIJx5HOP01XkWsRK6m-A2khlEY?authuser=0&hl=en&rclk=1,Alpha Digital,4.9,(28),Marketing agency,15 Anderson St,+61 1300 957 816,https://www.alphadigital.com.au/?utm_campaign=GMB&utm_source=gmb&utm_medium=link,,,
https://www.google.com/maps/place/Local+Digital/data=!4m7!3m6!1s0x6b12af922705aee9:0x330bc37b3434fbc8!8m2!3d-33.8132657!4d151.0016196!16s%2Fg%2F11b77pspy4!19sChIJ6a4FJ5KvEmsRyPs0NHvDCzM?authuser=0&hl=en&rclk=1,Local Digital,5.0,(69),Internet marketing service,·,+61 1300 896 007,https://www.localdigital.com.au/,,https://www.instagram.com/localdigitalco/,https://x.com/localdigitalau/
https://www.google.com/maps/place/Australian+Internet+Advertising+%7C+Custom+Website+Design+%26+Digital+Marketing/data=!4m7!3m6!1s0x6b12a8812afca3b3:0xb5f8f74921f6768c!8m2!3d-33.8230115!4d151.1950574!16s%2Fg%2F11b6pzksw8!19sChIJs6P8KoGoEmsRjHb2IUn3-LU?authuser=0&hl=en&rclk=1,Australian Internet Advertising | Custom Website Design & Digital Marketing,4.7,(120),Internet marketing service,502/657 Pacific Hwy,+61 1300 304 640,https://aiad.com.au/?utm_source=gmb&utm_medium=referral,,,
https://www.google.com/maps/place/Clearwater+Agency/data=!4m7!3m6!1s0x6ad6435d8bcbaca3:0xaea12393426b5939!8m2!3d-37.8282545!4d144.9966627!16s%2Fg%2F11g2wl7c02!19sChIJo6zLi11D1moROVlrQpMjoa4?authuser=0&hl=en&rclk=1,Clearwater Agency,4.9,(75),Marketing agency,Level 6/19 William St,+61 1300 796 122,https://clearwateragency.com.au/,hello@clearwateragency.com.au,https://www.instagram.com/clearwater.agency/,
https://www.google.com/maps/place/Defiant+Digital+Marketing+Agency/data=!4m7!3m6!1s0x6b12bb6058f09a0b:0x8d0f3340444411fc!8m2!3d-33.8769046!4d151.2085338!16s%2Fg%2F11h_vxlwhb!19sChIJC5rwWGC7EmsR_BFEREAzD40?authuser=0&hl=en&rclk=1,Defiant Digital Marketing Agency,4.9,(80),Internet marketing service,Level 21/133 Castlereagh St,+61 1300 997 212,https://www.defiantdigital.com.au/,,,
https://www.google.com/maps/place/Clickbiz+Australia+%E2%80%93+Digital+Marketing+Agency/data=!4m7!3m6!1s0x6b129f511d08850b:0xe660d13a5714ab8!8m2!3d-33.7351498!4d150.9461819!16s%2Fg%2F11c206w09f!19sChIJC4UIHVGfEmsRuEpxpRMNZg4?authuser=0&hl=en&rclk=1,Clickbiz Australia – Digital Marketing Agency,4.7,(59),Internet marketing service,"306, Level 3/20-B Lexington Dr",+61 1800 096 621,http://www.clickbiz.com.au/,info@clickbiz.com.au,https://www.instagram.com/clickbizaust/,https://x.com/clickbizaust/
