place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email
https://www.google.com/maps/place/Sazuki+Auto+Engineering+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25be4386670d7:0x43bfc3daba8a43c7!8m2!3d6.8469828!4d79.8977199!16s%2Fg%2F11m_d2zyyl!19sChIJ13BmOORb4joRx0OKutrDv0M?authuser=0&hl=en&rclk=1,Sazuki Auto Engineering (Pvt) Ltd,4.2,(23),Auto repair shop,"Raththanapitiya , Boaralesgamuwa",075 354 1541,https://sazuki.lk/,
https://www.google.com/maps/place/Continental+Auto+Parts+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25b65a3548367:0x6205c8b73d41e726!8m2!3d6.8518704!4d79.8900295!16s%2Fg%2F11q8w33pk4!19sChIJZ4NUo2Vb4joRJudBPbfIBWI?authuser=0&hl=en&rclk=1,Continental Auto Parts (Pvt) Ltd.,4.8,(9),Auto repair shop,· Closes 12 AM,076 160 3751,,
https://www.google.com/maps/place/Macro+Auto+Tech+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25af2d7087b95:0xab65eea7e0b8d137!8m2!3d6.8488423!4d79.8963987!16s%2Fg%2F11b75jhh8j!19sChIJlXsI1_Ja4joRN9G44KfuZas?authuser=0&hl=en&rclk=1,Macro Auto Tech (Pvt) Ltd,4.1,(232),Auto repair shop,233 Colombo - Horana Rd,0112 518 424,http://macrolk.com/,
https://www.google.com/maps/place/Meineke+automobile+Breakdown+services+%28Road+Side+Assistance%29/data=!4m7!3m6!1s0x3ae25bfc6eb00f2b:0xcdeb2f3e7209c822!8m2!3d6.8644673!4d79.8701847!16s%2Fg%2F11p56g8twc!19sChIJKw-wbvxb4joRIsgJcj4v680?authuser=0&hl=en&rclk=1,Meineke automobile Breakdown services (Road Side Assistance),4.6,(11),Car repair and maintenance service,01 P. Ruban Peiris Rd,077 777 7297,,
https://www.google.com/maps/place/Dinewaa+auto+mobile+repair+center/data=!4m7!3m6!1s0x3ae25b6ac420e92f:0x91ccd5246fbf6ba5!8m2!3d6.8592661!4d79.895421!16s%2Fg%2F11l4rqg1cf!19sChIJL-kgxGpb4joRpWu_byTVzJE?authuser=0&hl=en&rclk=1,Dinewaa auto mobile repair center,4.5,(20),Car repair and maintenance service,·,077 455 1457,,
https://www.google.com/maps/place/Prime+Auto+Care/data=!4m7!3m6!1s0x3ae25bb4f350e95d:0x80210becf1d67424!8m2!3d6.8561089!4d79.8967099!16s%2Fg%2F11jn2t4v9n!19sChIJXelQ87Rb4joRJHTW8ewLIYA?authuser=0&hl=en&rclk=1,Prime Auto Care,4.9,(71),Car repair and maintenance service,·,077 692 4615,,
https://www.google.com/maps/place/Kumar+Automobile+Mechanic/data=!4m7!3m6!1s0x3ae25987a55c965f:0x78478f18142b7ea8!8m2!3d6.949727!4d79.872503!16s%2Fg%2F11l7n6nw8m!19sChIJX5ZcpYdZ4joRqH4rFBiPR3g?authuser=0&hl=en&rclk=1,Kumar Automobile Mechanic,4.8,(214),Car repair and maintenance service,·,077 766 9224,,
https://www.google.com/maps/place/SD+auto+garaj/data=!4m7!3m6!1s0x3ae25b00700a7043:0x28fe1aa0613c15a!8m2!3d6.8574879!4d79.899351!16s%2Fg%2F11y3q95xl4!19sChIJQ3AKcABb4joRWsETBqrhjwI?authuser=0&hl=en&rclk=1,SD auto garaj,5.0,(2),Auto repair shop,·,077 947 7571,,
https://www.google.com/maps/place/Anjana+Automobiles/data=!4m7!3m6!1s0x3ae25b660b525e1b:0xaf31b434480ddc43!8m2!3d6.857904!4d79.896865!16s%2Fg%2F11smvtl051!19sChIJG15SC2Zb4joRQ9wNSDS0Ma8?authuser=0&hl=en&rclk=1,Anjana Automobiles,3.8,(25),Auto repair shop,·,077 422 7110,,
https://www.google.com/maps/place/Car+electronic+repair+center+%28Nissan+Specialist%29/data=!4m7!3m6!1s0x3ae25bcd5d704e01:0x24a59a2cac9d4e12!8m2!3d6.8472234!4d79.8928799!16s%2Fg%2F11rhf91rvt!19sChIJAU5wXc1b4joREk6drCyapSQ?authuser=0&hl=en&rclk=1,Car electronic repair center (Nissan Specialist),4.8,(34),Auto repair shop,·,077 308 6480,,
https://www.google.com/maps/place/MP+AUTOMOTIVE+-+Kohuwala/data=!4m7!3m6!1s0x3ae25b0055bd0893:0xdb7b4726d69f0dfc!8m2!3d6.8651984!4d79.8862819!16s%2Fg%2F11wn5f76gy!19sChIJkwi9VQBb4joR_A2f1iZHe9s?authuser=0&hl=en&rclk=1,MP AUTOMOTIVE - Kohuwala,4.9,(35),Auto repair shop,41 Sunethradevi Rd,077 200 0414,https://web.facebook.com/profile.php?id=100083781739411,
