place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
https://www.google.com/maps/place/Australian+Strategic+Partnerships/data=!4m7!3m6!1s0x3ae25a8f4a47ec6d:0xc33582776e79bd79!8m2!3d6.8515927!4d79.9068111!16s%2Fg%2F1tk1lf09!19sChIJbexHSo9a4joReb15bneCNcM?authuser=0&hl=en&rclk=1,Australian Strategic Partnerships,5.0,(4),Software company,"Level 4, No 9 1/1 School Lane, 00300",0114 963 636,http://www.sp-solutions.biz/,,,
https://www.google.com/maps/place/Small+Business+Association+of+Australia/data=!4m7!3m6!1s0x6b911bb876012481:0xfd6b382d1d0aef34!8m2!3d-27.4687728!4d153.0205526!16s%2Fg%2F11hzwy2jyb!19sChIJgSQBdrgbkWsRNO8KHS04a_0?authuser=0&hl=en&rclk=1,Small Business Association of Australia,4.8,(10),Business to business service,·,+61 1300 413 915,https://smallbusinessassociation.com.au/,info@smallbusinessassocation.com.au; info@smallbusinessassociation.com.au,,https://x.com/intent/
https://www.google.com/maps/place/Australian+Business+Service+Group/data=!4m7!3m6!1s0x2a32afd76a30d6cf:0x6c69ad0cbb53ce95!8m2!3d-31.8828074!4d115.8477908!16s%2Fg%2F1tgft0kw!19sChIJz9YwatevMioRlc5TuwytaWw?authuser=0&hl=en&rclk=1,Australian Business Service Group,,,Bookkeeping service,33C Munja Way,+61 425 666 652,,,,
https://www.google.com/maps/place/Business+Advisory+Services+Australia/data=!4m7!3m6!1s0x450041d17371666f:0xd13bd15d9cbcf6d4!8m2!3d-42.0304878!4d146.7554362!16s%2Fg%2F11w3zjypyt!19sChIJb2Zxc9FBAEUR1Pa8nF3RO9E?authuser=0&hl=en&rclk=1,Business Advisory Services Australia,5.0,(13),Business management consultant,,+61 447 136 246,http://www.bas-au.com.au/,melinda@bas-au.com.au,https://www.instagram.com/elevateher_fitness/,
https://www.google.com/maps/place/VIC+Business+Services/data=!4m7!3m6!1s0x2071b9762dbc997b:0x61018b12e705b62a!8m2!3d-37.9140911!4d145.2194476!16s%2Fg%2F11l324p9y2!19sChIJe5m8LXa5cSARKrYF5xKLAWE?authuser=0&hl=en&rclk=1,VIC Business Services,5.0,(3),Business management consultant,"Waterman Caribbean Park, Suite 605/44 Lakeview Dr",+61 3 8564 8637,https://www.vicbusinessservices.com.au/,info@vicbusinessservices.com.au,https://www.instagram.com/vic_business_services/,
https://www.google.com/maps/place/Universal+Business+Services+Pty+Ltd/data=!4m7!3m6!1s0x6ad643e8b71912d3:0xd21cddf8ff1e9fa8!8m2!3d-37.8288876!4d144.99383!16s%2Fg%2F11h_y_n_3b!19sChIJ0xIZt-hD1moRqJ8e__jdHNI?authuser=0&hl=en&rclk=1,Universal Business Services Pty Ltd,,,Bookkeeping service,3/51 Stephenson St,+61 3 9421 5399,http://www.universalbusiness.com.au/,bookkeeper@universalbusiness.com.au,,
https://www.google.com/maps/place/Abdera+Business+Services/data=!4m7!3m6!1s0x6b12af9befe69a7b:0x4c6efb1bd0ffba67!8m2!3d-33.8621024!4d151.2116102!16s%2Fg%2F11nn28nll8!19sChIJe5rm75uvEmsRZ7r_0Bv7bkw?authuser=0&hl=en&rclk=1,Abdera Business Services,,,Business management consultant,·,+61 2 8916 6259,https://www.abdera.com.au/,,,
https://www.google.com/maps/place/Joondalup+Business+Services/data=!4m7!3m6!1s0x2bcd536869496f57:0xafd73cf76ea30158!8m2!3d-31.7392228!4d115.7703621!16s%2Fg%2F1thzr5x2!19sChIJV29JaWhTzSsRWAGjbvc8168?authuser=0&hl=en&rclk=1,Joondalup Business Services,5.0,(1),Accountant,57/101 Grand Blvd,+61 8 9301 1330,https://jbswa.com/,barry@jbswa.com,,
https://www.google.com/maps/place/Business+Smart+Solutions+Pty+Ltd/data=!4m7!3m6!1s0x6b12b024ceb368d3:0x7e7ec91f0112e22f!8m2!3d-33.9105076!4d151.2019289!16s%2Fg%2F1td7z78m!19sChIJ02izziSwEmsRL-ISAR_Jfn4?authuser=0&hl=en&rclk=1,Business Smart Solutions Pty Ltd,5.0,(3),Business management consultant,410 Botany Rd,+61 2 9516 2280,https://www.bss.com.au/,accounts@bss.com.au; info@bss.com.au; sales@bss.com.au; support@bss.com.au,https://www.instagram.com/bss.au/,https://x.com/share/
https://www.google.com/maps/place/Australia+Business+Gateway/data=!4m7!3m6!1s0x6ad65ddbda270905:0x3d22072214f8f4c0!8m2!3d-37.7776538!4d144.8789742!16s%2Fg%2F11vzbc2nkd!19sChIJBQkn2ttd1moRwPT4FCIHIj0?authuser=0&hl=en&rclk=1,Australia Business Gateway,,,Business management consultant,·,+61 480 231 629,http://australiabusinessgateway.com.au/,,,
