place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,instagram,twitter
ASP001,Australian Strategic Partnerships,4.5,19,Software Company,"Level 4, No. 9, 03 School Ln, Colombo 00300, Sri Lanka",+94114963636,http://www.sp-solutions.biz,,,
HSENID001,hSenid Software International,4.0,,Software Development Company,"2nd Floor, Scanwell Building, 67/1, Hudson Road, Off Perahera Mw, Colombo 03, Sri Lanka",+94112672506,https://www.hsenid.com,info@hsenid.com,,https://x.com/hSenidSoftware/
ZONE001,Zone24x7 (Pvt) Ltd,4.5,211,Technology Innovation Services,"No. 460, Nawala Road, Koswatte, Colombo 10107, Sri Lanka",+94112033900,https://zone24x7.com,careers@zone24x7.com; info@zone24x7.com; marketing@zone24x7.com,https://www.instagram.com/zone24x7/,https://x.com/Zone24x7/
SOFTSORA001,SoftSora (Pvt) Ltd,N/A,,Software Development Company,"Colombo, Sri Lanka",+94112769026,https://softsora.com,abcd@softsora.com; solutions@softsora.com,https://www.instagram.com/softsora.connect/,
IRONONE001,IronOne Technologies Innovation Center,N/A,,IT Solutions Provider,"No 48, IBM Building 1, Nawam Mawatha, Colombo 2 00200, Sri Lanka",+94112300500,https://www.irononetech.com,info@irononetech.com,,
CMS001,Content Management and Solutions (Pvt) Ltd,N/A,,IT Services Company,"Colombo, Sri Lanka",+94112300119,,,,
ITEL001,ITelligence Services (Pvt) Ltd,N/A,,IT Services Company,"Colombo, Sri Lanka",+94112590104,,,,
NES001,NES Distributors (Nescafe Machines for Rent),N/A,,Coffee Machine Rental,Sri Lanka,,,,,
ELEGANT001,Elegant Media Sri Lanka,N/A,,Software Development Company,"Colombo, Sri Lanka",+94112199007,,,,
TRIAD001,triad advertising,N/A,,Advertising Agency,"Colombo, Sri Lanka",+94112681002 / +94112441452,,,,
JWT001,J Walter Thompson,N/A,,Advertising Agency,"Colombo, Sri Lanka",+94112498900,,,,
ANTYRA001,Antyra Solutions,N/A,,IT Solutions Provider,"Colombo, Sri Lanka",+94741254255,,,,
OGILVY001,Ogilvy Digital,N/A,,Digital Marketing Agency,"Colombo, Sri Lanka",+94112697222,,,,
MINT001,Mint digital,N/A,,Digital Marketing Agency,"Colombo, Sri Lanka",+94771787726,,,,
SHOUT001,ShoutOUT Labs,N/A,,Marketing Technology,"Colombo, Sri Lanka",+94716550512,,,,
CURFOX001,Curfox Courier Management System,N/A,,Courier Management Software,Sri Lanka,+94776993472,,,,
WUNDER001,Wunderman Thompson Sri Lanka,N/A,,Marketing Agency,"Colombo, Sri Lanka",+94112498900,,,,
VILHANS001,Vilhans Speed,N/A,,Website Services,Sri Lanka,+94714765765,,,,
